"年度","縣市","雨水下水道系統規劃幹線已建設長度","雨水下水道系統規劃幹線長度","雨水下水道系統規劃幹線建設完工比率","小型汽車路外停車位","小型汽車路邊停車位","每萬輛小型車擁有路外及路邊停車位數","道路里程長度","道路路面面積","道路里程密度","平均每人享有道路面積","市內電話用戶數","每千人電話用戶數","公墓總面積","自來水供水普及率","電燈用戶數","電燈售電量","電燈用戶平均每戶售電量","電力用戶數","電力售電量","電力用戶平均每戶售電量","收寄函件","郵政儲金結存戶數","郵政儲金結存金額","國民通信率"
2010, 連江縣,-,-,-,-,-,-,-,-,-,-,5716.000000,574.818986,47202.000000,98.511665,4342.000000,40.419190,9378.002320,208.000000,25.337488,12.329678,951.000000,23466.000000,2673.000000,95.720000
2011, 總計,4495.000000,6848.000000,65.640000,-,-,-,-,-,-,-,12678743.000000,545.911347,96217158.000000,92.545556,12460593.000000,60476.428097,4889.427815,307451.000000,138160.672447,45.012127,2780534.000000,32701882.000000,4716689.000000,119.880000
2011, 臺灣地區,4493.000000,6838.000000,65.700000,567176.000000,247328.000000,1200.763236,40995.000000,484272.000000,1.138450,20.954247,12645147.000000,547.150237,95957862.000000,92.534223,12432671.000000,60285.559356,4884.856636,305540.000000,138038.843934,45.247585,2777966.000000,32590898.000000,4701072.000000,120.350000
2011, 新北市,596.000000,769.000000,77.490000,190762.000000,34443.000000,2511.959988,2888.000000,34344.000000,1.407019,8.769164,2331957.000000,595.426063,9392052.000000,97.400197,1868615.000000,11026.320826,5933.091263,33315.000000,9282.482460,27.961811,320137.000000,5041145.000000,687466.000000,81.940000
2011, 臺北市,522.000000,540.000000,96.690000,145599.000000,47780.000000,2672.209732,1349.000000,21987.000000,4.963214,8.293951,2231173.000000,841.644637,3144406.000000,99.692263,1133996.000000,7646.472725,6788.169753,22245.000000,8849.214034,39.902665,1622770.000000,4329220.000000,742511.000000,615.880000
2011, 桃園市,223.000000,495.000000,45.120000,26777.000000,14703.000000,659.145082,2750.000000,29324.000000,2.252337,14.565106,1041417.000000,517.267379,2568544.000000,94.833669,1034897.000000,5623.361468,5486.171520,14965.000000,21953.367199,147.204662,99924.000000,2739515.000000,390668.000000,49.770000
2011, 臺中市,510.000000,942.000000,54.190000,43817.000000,54063.000000,1077.444339,4213.000000,60036.000000,1.902120,22.532703,1485541.000000,557.553050,8473603.000000,92.826999,1481183.000000,7789.980328,5302.536564,26212.000000,16032.385843,61.379731,205438.000000,3646114.000000,448390.000000,77.340000
2011, 臺南市,559.000000,944.000000,59.280000,27686.000000,13314.000000,711.795670,4758.000000,60612.000000,2.170964,32.292643,951327.000000,506.844578,10137284.000000,98.877334,1140164.000000,4695.980958,4147.649280,29078.000000,18143.894559,62.434902,74637.000000,2828873.000000,398576.000000,39.800000
2011, 高雄市,607.000000,875.000000,69.430000,47706.000000,39310.000000,1113.291795,3936.000000,50373.000000,1.335316,18.155900,1449176.000000,522.325345,7700802.000000,95.306996,1602051.000000,6929.093535,4356.587456,33359.000000,22017.637413,65.945750,162805.000000,4070236.000000,564549.000000,58.690000
2011, 宜蘭縣,120.000000,202.000000,59.380000,4102.000000,1047.000000,382.390292,1314.000000,15604.000000,0.612980,33.991125,200878.000000,437.584548,3329588.000000,93.205042,261637.000000,1077.173636,4161.646912,4730.000000,2082.816442,44.334109,15136.000000,668543.000000,102937.000000,32.920000
2011, 新竹縣,53.000000,102.000000,51.680000,8036.000000,3900.000000,658.756002,1275.000000,13613.000000,0.893147,26.298149,230686.000000,445.648625,1755129.000000,80.359168,265139.000000,1316.514855,5047.038152,3629.000000,6807.850785,189.554526,15163.000000,619914.000000,113653.000000,29.420000
2011, 苗栗縣,84.000000,141.000000,59.170000,3920.000000,2614.000000,341.663137,1670.000000,16457.000000,0.917424,29.282397,235356.000000,418.775467,5188599.000000,77.060373,303818.000000,1292.334262,4298.810688,3682.000000,5413.339227,147.001744,18831.000000,796903.000000,122968.000000,33.540000
2011, 彰化縣,225.000000,338.000000,66.610000,11038.000000,6010.000000,396.342527,2292.000000,25856.000000,2.133292,19.842844,549421.000000,421.645860,8902376.000000,92.413658,774817.000000,2949.272630,3828.086432,42115.000000,6717.695023,15.956331,76733.000000,1768122.000000,263148.000000,58.790000
2011, 南投縣,75.000000,110.000000,68.280000,3668.000000,1772.000000,294.119237,2172.000000,19528.000000,0.528926,37.352216,230853.000000,441.564478,7861996.000000,78.256221,282593.000000,1065.773265,3800.699909,5327.000000,1472.059059,27.725003,16381.000000,743434.000000,102639.000000,31.220000
2011, 雲林縣,127.000000,158.000000,80.630000,4776.000000,85.000000,211.525323,2453.000000,29511.000000,1.900324,41.357651,281539.000000,394.557680,3613844.000000,93.713598,507088.000000,1575.311484,3125.844399,19016.000000,3432.624387,18.024703,20819.000000,937713.000000,158680.000000,29.090000
2011, 嘉義縣,138.000000,211.000000,65.490000,7061.000000,5434.000000,717.963157,2278.000000,22975.000000,1.196657,42.709065,157217.000000,292.256414,5237586.000000,89.211662,340235.000000,1070.208690,3163.929633,20067.000000,1515.244156,7.562231,11498.000000,657271.000000,119226.000000,21.270000
2011, 屏東縣,174.000000,292.000000,59.600000,3255.000000,7059.000000,415.664180,2852.000000,31302.000000,1.027525,36.206998,329588.000000,381.234175,10561047.000000,45.175697,527367.000000,1889.398209,3605.666725,32054.000000,2602.712526,8.118888,18172.000000,1208598.000000,150036.000000,20.910000
2011, 臺東縣,68.000000,117.000000,58.190000,1782.000000,895.000000,405.520041,1311.000000,12586.000000,0.372946,55.131631,92232.000000,404.012440,2150981.000000,78.929870,118956.000000,481.256072,4083.233897,2163.000000,371.830132,17.294425,6945.000000,308084.000000,31377.000000,30.260000
2011, 花蓮縣,200.000000,298.000000,67.070000,7342.000000,3494.000000,1033.190629,1589.000000,16646.000000,0.343302,49.418415,152944.000000,454.058034,1850433.000000,83.649113,175441.000000,814.948723,4682.604169,2789.000000,1685.048244,60.504425,12100.000000,483455.000000,56255.000000,35.820000
2011, 澎湖縣,16.000000,18.000000,93.850000,1751.000000,359.000000,926.902126,268.000000,2555.000000,2.112497,26.297642,41351.000000,425.610095,1286552.000000,93.197608,44614.000000,220.181275,4963.621249,1634.000000,163.751424,10.117481,2405.000000,139271.000000,21626.000000,24.790000
2011, 基隆市,67.000000,100.000000,66.900000,7528.000000,1109.000000,1005.178935,617.000000,6686.000000,4.647523,17.598118,192728.000000,507.276398,1309051.000000,99.329871,190136.000000,888.845808,4689.588300,2336.000000,634.734046,27.224278,33657.000000,596256.000000,97032.000000,88.100000
2011, 新竹市,42.000000,72.000000,58.150000,15916.000000,7895.000000,1802.266173,527.000000,4814.000000,5.059883,11.460486,260731.000000,620.711245,920427.000000,98.857046,222078.000000,1227.882815,5588.601510,4415.000000,8396.375142,190.761675,25671.000000,560274.000000,73660.000000,61.460000
2011, 嘉義市,85.000000,116.000000,73.400000,4654.000000,2042.000000,818.501858,483.000000,9463.000000,8.046567,34.851174,199032.000000,733.012677,573562.000000,99.738515,157846.000000,705.247792,4499.303280,2409.000000,463.781833,19.228103,18745.000000,447957.000000,55675.000000,68.930000
2011, 金門縣,2.000000,10.000000,24.770000,-,-,-,-,-,-,-,27987.000000,269.408854,212094.000000,94.484179,23523.000000,150.640473,6513.196835,1696.000000,94.645315,5.718750,1515.000000,87019.000000,12805.000000,15.050000
2011, 連江縣,-,-,-,-,-,-,-,-,-,-,5609.000000,555.016822,47202.000000,98.535523,4399.000000,40.228268,9204.500172,215.000000,27.183198,12.852576,1053.000000,23965.000000,2813.000000,105.010000
2012, 總計,4596.000000,6829.000000,67.310000,-,-,-,-,-,-,-,12411410.000000,532.317068,95444226.000000,92.735058,12667708.000000,59256.452503,4716.311899,308913.000000,139134.444798,45.146843,2706407.000000,33328431.000000,4995976.000000,116.300000
2012, 臺灣地區,4593.000000,6815.000000,67.390000,613892.000000,251468.000000,1249.487057,41924.000000,492065.000000,1.164249,21.217562,12378560.000000,533.756456,95184920.000000,92.723963,12639001.000000,59062.034903,4711.455614,306890.000000,139010.542818,45.396386,2703765.000000,33216052.000000,4979566.000000,116.790000
2012, 新北市,609.000000,767.000000,79.350000,192913.000000,57048.000000,2745.918928,3058.000000,35804.000000,1.489842,9.088913,2283404.000000,579.646410,8324176.000000,97.477601,1888816.000000,10723.558725,5707.920505,33549.000000,9223.547751,27.588980,321259.000000,5159768.000000,726932.000000,81.790000
2012, 臺北市,522.000000,540.000000,96.690000,147575.000000,49208.000000,2676.937308,1352.000000,21997.000000,4.974251,8.228635,2180646.000000,815.735744,3124537.000000,99.741212,1143801.000000,7455.410423,6546.158787,22473.000000,8812.959609,39.415715,1575456.000000,4397913.000000,800985.000000,591.810000
2012, 桃園市,262.000000,504.000000,51.870000,57839.000000,13680.000000,1107.250954,2737.000000,29007.000000,2.241690,14.288029,1024996.000000,504.884095,2494164.000000,95.062411,1061568.000000,5530.466939,5275.992625,15124.000000,21742.254698,144.519623,92956.000000,2811616.000000,415188.000000,45.980000
2012, 臺中市,541.000000,890.000000,60.730000,46056.000000,33833.000000,856.475104,4233.000000,60105.000000,1.911150,22.386367,1458420.000000,543.194831,8590683.000000,93.118236,1508405.000000,7622.487185,5099.356289,26477.000000,16774.874641,63.675054,202193.000000,3725231.000000,478158.000000,75.600000
2012, 臺南市,565.000000,960.000000,58.870000,34550.000000,14451.000000,831.514785,4605.000000,60460.000000,2.101154,32.131459,931434.000000,495.010483,11179271.000000,98.908296,1159992.000000,4597.050560,3997.164158,29254.000000,18525.914143,63.518872,75779.000000,2876571.000000,419441.000000,40.320000
2012, 高雄市,608.000000,875.000000,69.530000,48690.000000,40704.000000,1124.281713,4770.000000,55869.000000,1.618257,20.106461,1415401.000000,509.382763,7591664.000000,95.408864,1627771.000000,6811.091139,4217.626321,33401.000000,22351.107702,66.959580,158426.000000,4138405.000000,598441.000000,57.060000
2012, 宜蘭縣,128.000000,216.000000,59.260000,4508.000000,1192.000000,413.778084,1349.000000,15887.000000,0.629308,34.642768,197220.000000,430.052661,3329588.000000,93.533728,267107.000000,1065.283559,4029.487083,4746.000000,2107.854297,44.488271,13818.000000,677655.000000,107334.000000,30.120000
2012, 新竹縣,71.000000,117.000000,60.120000,8036.000000,3900.000000,641.031149,1276.000000,13625.000000,0.893847,26.002256,227236.000000,433.662282,1615936.000000,81.040777,275844.000000,1300.899834,4809.392657,3745.000000,6951.887500,188.551329,14101.000000,636236.000000,118831.000000,27.070000
2012, 苗栗縣,89.000000,145.000000,61.360000,3698.000000,977.000000,239.559313,1669.000000,16520.000000,0.916874,29.292027,230841.000000,409.309971,5176907.000000,77.361448,311723.000000,1256.590877,4082.882788,3692.000000,5376.459003,145.822051,18017.000000,808647.000000,128003.000000,32.000000
2012, 彰化縣,229.000000,338.000000,67.580000,11703.000000,6010.000000,403.845803,2321.000000,26261.000000,2.160284,20.202821,538321.000000,414.135128,8670341.000000,92.619635,786468.000000,2941.501339,3768.051751,41979.000000,6541.537426,15.557679,71195.000000,1801925.000000,276940.000000,54.700000
2012, 南投縣,79.000000,114.000000,68.910000,4358.000000,1321.000000,300.188708,2167.000000,19431.000000,0.527708,37.353228,225602.000000,433.686534,7941243.000000,77.850080,287571.000000,1053.755737,3696.325047,5363.000000,1466.999655,27.446205,15229.000000,753768.000000,108460.000000,29.200000
2012, 雲林縣,127.000000,155.000000,81.740000,4588.000000,283.000000,206.728545,2433.000000,29660.000000,1.884830,41.716421,275879.000000,388.020383,3530970.000000,93.900345,514634.000000,1540.374137,3015.250992,18993.000000,3527.771773,18.562823,19096.000000,954464.000000,167335.000000,26.810000
2012, 嘉義縣,105.000000,179.000000,58.720000,7061.000000,5434.000000,705.159317,2281.000000,23074.000000,1.198233,43.232164,153363.000000,287.345683,5237586.000000,89.454830,344642.000000,1049.646076,3065.210471,20149.000000,1508.070103,7.499851,10924.000000,669317.000000,124926.000000,20.390000
2012, 屏東縣,175.000000,292.000000,60.080000,3255.000000,6259.000000,375.077862,2853.000000,31235.000000,1.027886,36.385727,321291.000000,374.272664,10592361.000000,45.785558,534976.000000,1864.946489,3511.006312,32108.000000,2423.428564,7.554093,17569.000000,1223669.000000,157443.000000,20.390000
2012, 臺東縣,68.000000,117.000000,58.190000,1332.000000,988.000000,342.961890,1331.000000,12731.000000,0.378636,56.269116,89023.000000,393.468345,2150981.000000,79.249686,121150.000000,481.728401,4012.631096,2182.000000,360.884082,16.611465,7034.000000,311133.000000,32887.000000,30.950000
2012, 花蓮縣,202.000000,298.000000,67.740000,7342.000000,4083.000000,1066.710238,1589.000000,16744.000000,0.343302,49.953758,149430.000000,445.806856,1850607.000000,83.977147,178893.000000,801.626166,4524.692330,2799.000000,1640.084134,58.700220,11044.000000,489622.000000,59083.000000,32.870000
2012, 澎湖縣,16.000000,18.000000,93.850000,1751.000000,368.000000,893.150685,268.000000,2586.000000,2.112497,26.162702,40146.000000,406.159263,1096329.000000,93.217527,45421.000000,219.885673,4884.448781,1637.000000,161.642695,9.883381,2208.000000,141861.000000,22672.000000,22.530000
2012, 基隆市,68.000000,100.000000,67.220000,7528.000000,1027.000000,981.201757,620.000000,6713.000000,4.670120,17.799143,186438.000000,494.329887,1193587.000000,99.338995,191221.000000,862.888767,4525.359529,2354.000000,618.146472,26.360191,35400.000000,608910.000000,99157.000000,93.520000
2012, 新竹市,44.000000,72.000000,61.080000,16505.000000,8701.000000,1867.055791,528.000000,4886.000000,5.069485,11.494550,255404.000000,600.850211,920427.000000,98.912887,228181.000000,1193.865838,5303.018210,4475.000000,8441.007689,189.898936,24198.000000,573581.000000,78074.000000,57.270000
2012, 嘉義市,86.000000,116.000000,74.150000,4604.000000,2001.000000,794.022889,484.000000,9470.000000,8.063226,34.916304,194065.000000,715.526141,573562.000000,99.758867,160817.000000,688.977039,4324.173431,2390.000000,454.110881,18.925229,17862.000000,455760.000000,59276.000000,65.820000
2012, 金門縣,2.000000,10.000000,24.770000,-,-,-,-,-,-,-,27406.000000,242.292969,212094.000000,94.489484,24144.000000,153.403050,6436.446598,1796.000000,97.598701,5.589845,1728.000000,88407.000000,13347.000000,15.920000
2012, 連江縣,1.000000,3.000000,25.230000,-,-,-,-,-,-,-,5444.000000,481.343943,47212.000000,97.939876,4563.000000,41.014550,9152.990404,227.000000,26.303279,11.901936,915.000000,23972.000000,3063.000000,85.410000
2013, 總計,4651.000000,6785.000000,68.540000,-,-,-,-,-,-,-,12062859.000000,516.090882,94909200.000000,92.933002,12873320.000000,59415.519459,4652.555054,310709.000000,142529.356579,46.005260,2699978.000000,33994009.000000,5210943.000000,115.660000
2013, 臺灣地區,4647.000000,6772.000000,68.620000,637970.000000,234748.000000,1232.299562,42520.000000,501564.000000,1.180800,21.581334,12030407.000000,517.645276,94649894.000000,92.923886,12843586.000000,59224.373486,4648.222999,308571.000000,142401.515858,46.274749,2698033.000000,33879981.000000,5193986.000000,116.210000
2013, 新北市,629.000000,764.000000,82.300000,214496.000000,35603.000000,2678.287260,3500.000000,40749.000000,1.705182,10.303346,2229573.000000,563.745392,8492411.000000,97.482913,1914728.000000,10674.519757,5612.933494,33875.000000,9324.875448,27.660404,325221.000000,5288122.000000,756571.000000,82.390000
2013, 臺北市,522.000000,540.000000,96.690000,148747.000000,49695.000000,2658.223948,1353.000000,22004.000000,4.977930,8.190534,2075395.000000,772.522851,3027502.000000,99.742492,1150436.000000,7369.768121,6424.591811,22621.000000,8791.006424,38.989695,1543528.000000,4482393.000000,836933.000000,575.970000
2013, 桃園市,268.000000,488.000000,54.850000,63044.000000,17869.000000,1219.287261,2767.000000,29779.000000,2.266261,14.568818,1010306.000000,494.273303,2450505.000000,95.107002,1087118.000000,5577.406121,5191.457589,15325.000000,22211.714899,145.894544,97234.000000,2886113.000000,435476.000000,47.730000
2013, 臺中市,564.000000,889.000000,63.450000,44591.000000,32408.000000,804.772257,4234.000000,60125.000000,1.911601,22.254828,1415845.000000,524.064640,8325811.000000,93.495224,1535206.000000,7645.955107,5024.265655,26711.000000,17504.549367,65.821424,210406.000000,3799371.000000,502601.000000,78.120000
2013, 臺南市,574.000000,960.000000,59.840000,34288.000000,14613.000000,810.852937,4619.000000,60675.000000,2.107542,32.218958,911287.000000,483.901407,11133933.000000,98.952532,1179403.000000,4645.578274,3971.606568,29370.000000,19226.329470,65.592008,82324.000000,2926750.000000,437056.000000,43.730000
2013, 高雄市,609.000000,875.000000,69.590000,47117.000000,42325.000000,1103.814765,4844.000000,56673.000000,1.643362,20.386873,1375559.000000,494.827289,7513272.000000,95.484836,1649895.000000,6849.910988,4179.749241,33423.000000,22535.363712,67.446916,163099.000000,4212157.000000,626208.000000,58.680000
2013, 宜蘭縣,120.000000,191.000000,62.860000,5341.000000,1367.000000,476.200618,1349.000000,15887.000000,0.629308,34.653271,194359.000000,423.942538,3316613.000000,93.956018,273180.000000,1085.529540,4018.344102,4770.000000,2153.064589,45.251463,14069.000000,688684.000000,111291.000000,30.680000
2013, 新竹縣,71.000000,117.000000,60.120000,5944.000000,1574.000000,392.533612,1276.000000,13637.000000,0.893847,25.706616,224404.000000,423.015876,1621276.000000,81.560682,284378.000000,1323.190531,4723.807815,4026.000000,7059.435551,181.686670,12552.000000,653789.000000,123122.000000,23.810000
2013, 苗栗縣,90.000000,145.000000,62.130000,5568.000000,2037.000000,380.958583,1823.000000,18862.000000,1.001475,33.351369,225216.000000,398.221920,5176907.000000,78.397465,319001.000000,1262.525299,4003.416071,3712.000000,5668.366719,153.116335,16390.000000,821264.000000,132548.000000,29.020000
2013, 彰化縣,230.000000,338.000000,68.120000,12226.000000,6010.000000,407.953254,2269.000000,25933.000000,2.111884,20.009830,529747.000000,408.751301,8493604.000000,92.878312,798672.000000,2985.691762,3767.101659,41969.000000,6883.400873,16.399202,69537.000000,1834582.000000,288078.000000,53.580000
2013, 南投縣,81.000000,115.000000,70.890000,3926.000000,1039.000000,257.205910,2163.000000,19465.000000,0.526734,37.633743,219129.000000,423.665273,7922377.000000,77.954147,292172.000000,1053.556286,3634.563198,5380.000000,1550.223211,28.860155,14920.000000,763874.000000,113053.000000,28.760000
2013, 雲林縣,120.000000,155.000000,77.180000,4604.000000,283.000000,202.943448,2433.000000,29730.000000,1.884830,42.003866,271645.000000,383.792131,3537500.000000,94.053196,526082.000000,1551.518933,2981.637513,19027.000000,3575.816087,18.810185,20341.000000,972418.000000,175126.000000,28.670000
2013, 嘉義縣,105.000000,179.000000,58.810000,4170.000000,5434.000000,531.821227,2216.000000,22991.000000,1.164088,43.442442,150446.000000,284.273915,5235115.000000,89.579747,349043.000000,1056.511676,3046.084825,20265.000000,1525.793614,7.550817,10567.000000,682245.000000,129836.000000,19.880000
2013, 屏東縣,176.000000,292.000000,60.210000,3255.000000,7066.000000,399.025729,2855.000000,31339.000000,1.028606,36.770521,314275.000000,368.743591,10512595.000000,46.885201,542457.000000,1886.432851,3501.717232,32166.000000,2329.696052,7.249264,17000.000000,1238852.000000,162885.000000,19.880000
2013, 臺東縣,68.000000,118.000000,57.650000,2437.000000,1089.000000,505.157593,1329.000000,13005.000000,0.378067,57.846020,87052.000000,387.205822,2250801.000000,79.357355,123288.000000,490.181713,4010.683388,2199.000000,362.220937,16.535993,7342.000000,314372.000000,34579.000000,32.550000
2013, 花蓮縣,202.000000,298.000000,67.980000,7434.000000,4061.000000,1046.198373,1589.000000,16723.000000,0.343302,50.084307,145965.000000,437.155770,1850415.000000,84.297852,182549.000000,810.954665,4487.329447,2798.000000,1677.905811,59.957328,10932.000000,494997.000000,60863.000000,32.680000
2013, 澎湖縣,17.000000,18.000000,93.950000,1754.000000,368.000000,852.414236,264.000000,2587.000000,2.080967,25.766932,39473.000000,393.157371,1095104.000000,93.262948,46206.000000,220.603079,4815.241774,1652.000000,163.008396,9.912338,2275.000000,145963.000000,23391.000000,22.840000
2013, 基隆市,68.000000,100.000000,67.580000,7525.000000,1046.000000,966.519695,620.000000,6713.000000,4.670120,17.905440,182184.000000,485.935441,1200164.000000,99.353718,193105.000000,854.450504,4446.488158,2366.000000,618.988994,26.228347,37234.000000,624046.000000,101004.000000,99.020000
2013, 新竹市,45.000000,72.000000,62.060000,15982.000000,8851.000000,1800.014497,531.000000,4995.000000,5.098288,11.657405,238989.000000,557.756084,920427.000000,98.927145,233667.000000,1191.843221,5161.192518,4529.000000,8783.256496,195.096768,25881.000000,586612.000000,81201.000000,60.640000
2013, 嘉義市,88.000000,116.000000,75.190000,5521.000000,2010.000000,890.031318,486.000000,9520.000000,8.096545,35.145751,189558.000000,699.806551,573562.000000,99.815780,163000.000000,688.245058,4250.827214,2387.000000,456.499208,19.112380,17178.000000,463377.000000,62163.000000,63.380000
2013, 金門縣,3.000000,10.000000,28.720000,-,-,-,-,-,-,-,27172.000000,225.095889,212094.000000,94.483610,25114.000000,150.575133,6113.733119,1897.000000,101.274325,5.484664,1440.000000,89922.000000,13728.000000,12.320000
2013, 連江縣,1.000000,3.000000,25.230000,-,-,-,-,-,-,-,5280.000000,434.032059,47212.000000,94.960954,4620.000000,40.570840,8836.075357,241.000000,26.566396,11.353161,505.000000,24106.000000,3228.000000,43.040000
2014, 總計,4722.000000,6804.000000,69.400000,-,-,-,-,-,-,-,12048063.000000,514.132883,94901116.000000,93.139067,13077089.000000,61376.534574,4730.294199,312611.000000,144579.420333,46.390111,2755083.000000,34650369.000000,5547399.000000,117.720000
2014, 臺灣地區,4718.000000,6791.000000,69.470000,674184.000000,238807.000000,1257.005673,41916.000000,493594.000000,1.164026,21.190181,12015943.000000,515.849083,94641820.000000,93.130215,13045761.000000,61180.360537,4726.296151,310388.000000,144431.968905,46.669317,2753451.000000,34534748.000000,5529555.000000,118.340000
2014, 新北市,655.000000,790.000000,82.900000,213843.000000,35806.000000,2609.095973,3568.000000,41645.000000,1.738311,10.498339,2207734.000000,556.550364,8283487.000000,97.572387,1936568.000000,10948.412952,5685.573351,34175.000000,9368.599277,27.534458,358036.000000,5401320.000000,796810.000000,90.390000
2014, 臺北市,522.000000,540.000000,96.690000,152443.000000,49222.000000,2639.176256,1656.000000,24670.000000,6.092722,9.129210,2119300.000000,784.253501,3027502.000000,99.764868,1156357.000000,7500.476293,6502.946986,22796.000000,8744.842648,38.509116,1515981.000000,4557069.000000,913519.000000,562.640000
2014, 桃園市,274.000000,488.000000,56.130000,65103.000000,17912.000000,1215.012499,2768.000000,29801.000000,2.267080,14.478256,1003638.000000,487.598672,2450505.000000,95.177105,1113402.000000,5801.987884,5273.288026,15590.000000,22261.882610,144.019942,106786.000000,2956138.000000,462598.000000,52.060000
2014, 臺中市,584.000000,889.000000,65.690000,57731.000000,40190.000000,996.823878,3509.000000,48140.000000,1.584272,17.699603,1425385.000000,524.070394,8363720.000000,94.022689,1565657.000000,8030.256698,5179.368903,27034.000000,17675.788557,65.776495,202267.000000,3878838.000000,536499.000000,74.620000
2014, 臺南市,584.000000,960.000000,60.870000,37349.000000,14311.000000,834.054480,4631.000000,60276.000000,2.113017,31.988808,905468.000000,480.536904,11129281.000000,98.996754,1198018.000000,4779.373102,4020.636734,29569.000000,20423.276560,69.303098,85408.000000,2979852.000000,460729.000000,45.340000
2014, 高雄市,611.000000,875.000000,69.870000,49138.000000,43790.000000,1123.843087,4857.000000,56631.000000,1.647772,20.378252,1367113.000000,491.945641,7618751.000000,95.610963,1673590.000000,6982.145982,4201.701516,33451.000000,22294.392330,66.675815,172068.000000,4287515.000000,665395.000000,61.910000
2014, 宜蘭縣,123.000000,189.000000,65.050000,5440.000000,1360.000000,469.603530,1351.000000,16030.000000,0.630241,34.940723,191792.000000,418.050600,4018946.000000,94.118493,280436.000000,1132.808138,4092.396672,4829.000000,2194.930312,45.732479,15326.000000,699068.000000,116923.000000,33.420000
2014, 新竹縣,71.000000,119.000000,60.090000,11398.000000,2403.000000,695.734148,1276.000000,13637.000000,0.893847,25.365028,225163.000000,418.806614,1621276.000000,82.341759,294231.000000,1394.175943,4819.060689,4132.000000,7142.507555,175.104377,16426.000000,668753.000000,128420.000000,30.760000
2014, 苗栗縣,90.000000,143.000000,62.780000,5991.000000,1907.000000,385.676545,1860.000000,19717.000000,1.021801,34.766157,222968.000000,393.150096,5119382.000000,79.099751,326093.000000,1316.720674,4082.259869,3712.000000,5771.682531,155.487137,19655.000000,836392.000000,140196.000000,34.710000
2014, 彰化縣,232.000000,338.000000,68.550000,12693.000000,6010.000000,409.275720,2297.000000,26551.000000,2.137945,20.558679,523907.000000,405.665929,8493804.000000,93.115076,810612.000000,3135.734866,3897.055916,42000.000000,7029.410080,16.742870,82769.000000,1873042.000000,306154.000000,63.980000
2014, 南投縣,81.000000,111.000000,73.230000,4366.000000,1039.000000,273.438290,2159.000000,19401.000000,0.525760,37.722019,216124.000000,420.217182,7369252.000000,78.134801,297329.000000,1098.842992,3728.044539,5418.000000,1618.891133,29.985018,17006.000000,776872.000000,121070.000000,32.970000
2014, 雲林縣,120.000000,154.000000,77.420000,4969.000000,240.000000,210.712393,2436.000000,29767.000000,1.887154,42.201385,270147.000000,382.993836,3517098.000000,94.089793,533679.000000,1627.415558,3071.287881,19206.000000,3664.517425,19.169395,26212.000000,992979.000000,186274.000000,37.100000
2014, 嘉義縣,104.000000,180.000000,57.950000,7061.000000,5434.000000,675.971760,2217.000000,22993.000000,1.164613,43.814300,148499.000000,282.972200,5279630.000000,89.726230,353266.000000,1097.742454,3126.095363,20361.000000,1506.817547,7.417996,12572.000000,695824.000000,137501.000000,23.860000
2014, 屏東縣,176.000000,292.000000,60.360000,5921.000000,2033.000000,299.309488,2481.000000,30623.000000,0.893861,36.115563,308935.000000,364.345803,10483561.000000,47.697003,549938.000000,1932.621749,3538.320386,32122.000000,2446.355822,7.610614,18014.000000,1254974.000000,171894.000000,21.190000
2014, 臺東縣,68.000000,118.000000,57.650000,2369.000000,915.000000,455.971786,1328.000000,12982.000000,0.377782,57.834009,85230.000000,379.694391,2348319.000000,78.927251,125568.000000,512.440143,4118.366790,2221.000000,374.364675,16.939578,8120.000000,318028.000000,36896.000000,36.150000
2014, 花蓮縣,204.000000,298.000000,68.590000,7434.000000,4061.000000,1012.543382,1589.000000,16777.000000,0.343302,50.322143,143433.000000,430.223281,1850340.000000,84.288765,186428.000000,852.182796,4619.164859,2766.000000,1626.044611,58.448764,11708.000000,500895.000000,65102.000000,35.090000
2014, 澎湖縣,17.000000,18.000000,93.950000,1754.000000,379.000000,811.242536,269.000000,2592.000000,2.120379,25.472199,38883.000000,382.112463,1095104.000000,93.312565,47303.000000,225.020000,4812.798768,1675.000000,165.022798,9.920216,2316.000000,148633.000000,24668.000000,22.910000
2014, 基隆市,68.000000,100.000000,67.900000,7525.000000,1036.000000,947.296206,620.000000,6713.000000,4.670120,17.993605,178472.000000,478.378458,1200046.000000,99.362330,193959.000000,863.404103,4461.298922,2380.000000,628.423942,26.482256,38995.000000,637143.000000,107116.000000,104.270000
2014, 新竹市,45.000000,72.000000,62.270000,16089.000000,8673.000000,1753.074358,549.000000,5043.000000,5.271112,11.673935,247199.000000,572.235803,920427.000000,98.930989,238229.000000,1237.051866,5242.900410,4565.000000,9033.072483,198.660050,28649.000000,599235.000000,85149.000000,66.590000
2014, 嘉義市,88.000000,116.000000,75.480000,5567.000000,2086.000000,884.085763,495.000000,9605.000000,8.246482,35.458113,186553.000000,688.684783,451389.000000,99.835353,165098.000000,711.546344,4337.401289,2386.000000,461.146009,19.323110,15138.000000,472178.000000,66643.000000,55.880000
2014, 金門縣,3.000000,10.000000,33.370000,-,-,-,-,-,-,-,27142.000000,212.506753,212094.000000,94.499816,26633.000000,156.903723,6064.263552,1977.000000,120.088680,6.199725,1244.000000,91393.000000,14452.000000,10.010000
