"年度","縣市","15歲以上不識字人口","15歲以上人口識字率","15歲以上民間人口之教育程度結構-國中及以下","15歲以上民間人口之教育程度結構-高中(職)","15歲以上民間人口之教育程度結構-大專及以上","幼兒園園數","幼兒園班級數","幼兒園教保服務人員數","幼兒園幼生數","平均每校幼生數-幼兒園","平均每班幼生數-幼兒園","平均每一教保服務人員負擔幼生數-幼兒園","國小校數","國小班級數","國小學生數","國小教師數","平均每校學生數-國小","平均每班學生數-國小","平均每一教師教導學生數-國小","國小學生輟學率","國中校數","國中班級數","國中學生數","附設國中部學生數","國中教師數","平均每校學生數-國中","平均每班學生數-國中","平均每一教師教導學生數-國中","國中學生輟學率","高中校數","高中班級數","高中學生數","高中教師數","高職校數","高職班級數","高職學生數","高職教師數","平均每校學生數-高中職","平均每班學生數-高中職","平均每一教師教導學生數-高中職","國小裸視檢查人數","國小學生視力不良數","國中裸視檢查人數","國中學生視力不良數","視力不良率-國小","視力不良率-國中","公立公共圖書館個數","古蹟總數","平均每校學生數-高級中等學校","平均每一教師教導學生數-高級中等學校","高級中等學校校數","高級中等學校班級數","高級中等學校教師數","高級中等學校學生數"
2011, 臺中市,33037.000000,98.510000,27.080000,33.890000,39.030000,270.000000,976.000000,1304.000000,18736.000000,69.392593,19.196721,14.368098,234.000000,6955.000000,185941.000000,11427.000000,794.619658,26.734867,16.272075,0.023676,72.000000,3457.000000,114050.000000,24232.000000,6433.000000,1247.472222,32.990000,13.960000,0.417956,38.000000,1028.000000,43193.000000,5090.000000,9.000000,1207.000000,54378.000000,1376.000000,2591.553191,43.655928,18.837457,185310.000000,98775.000000,113607.000000,88725.000000,53.302574,78.098181,43.000000,36.000000,-,-,-,-,-,-
2011, 臺南市,34335.000000,97.870000,34.200000,30.900000,34.900000,317.000000,957.000000,1519.000000,21829.000000,68.861199,22.809822,14.370639,211.000000,4337.000000,109942.000000,6928.000000,521.052133,25.349781,15.869226,0.020032,60.000000,2184.000000,69941.000000,15498.000000,3731.000000,907.383333,32.020000,14.590000,0.366998,33.000000,924.000000,36482.000000,3203.000000,16.000000,692.000000,26480.000000,1485.000000,1601.224490,38.961634,16.736348,109572.000000,54339.000000,69597.000000,52836.000000,49.592049,75.917065,42.000000,131.000000,-,-,-,-,-,-
2011, 高雄市,50307.000000,97.890000,27.800000,34.630000,37.570000,379.000000,1312.000000,2353.000000,26259.000000,69.284960,20.014482,11.159796,241.000000,6300.000000,164392.000000,10307.000000,682.124481,26.093968,15.949549,0.046331,79.000000,3227.000000,99403.000000,17676.000000,5852.000000,1034.518987,30.800000,13.970000,0.488648,34.000000,1207.000000,47081.000000,3698.000000,18.000000,1075.000000,44284.000000,2265.000000,2096.942308,40.037248,18.286265,163620.000000,83709.000000,98692.000000,73090.000000,51.160616,74.058688,59.000000,45.000000,-,-,-,-,-,-
2011, 宜蘭縣,9829.000000,97.490000,42.410000,28.370000,29.220000,56.000000,151.000000,258.000000,2397.000000,42.803571,15.874172,9.290698,77.000000,1280.000000,28357.000000,2145.000000,368.272727,22.153906,13.220047,0.017711,25.000000,636.000000,19264.000000,2175.000000,1273.000000,683.560000,30.290000,13.420000,0.440757,6.000000,210.000000,8253.000000,493.000000,5.000000,144.000000,5416.000000,573.000000,1440.363636,38.612994,14.863039,28334.000000,12279.000000,19091.000000,13021.000000,43.336627,68.204913,18.000000,30.000000,-,-,-,-,-,-
2011, 新竹縣,4862.000000,98.850000,30.170000,35.060000,34.770000,104.000000,247.000000,405.000000,5117.000000,49.201923,20.716599,12.634568,86.000000,1557.000000,39036.000000,2561.000000,453.906977,25.071291,15.242483,0.041113,29.000000,683.000000,20599.000000,3264.000000,1355.000000,597.758621,30.160000,12.790000,0.678777,8.000000,191.000000,7862.000000,831.000000,1.000000,156.000000,6259.000000,66.000000,1931.666667,40.694524,19.381271,38752.000000,18105.000000,20304.000000,14240.000000,46.720169,70.133964,14.000000,24.000000,-,-,-,-,-,-
2011, 苗栗縣,5553.000000,98.840000,38.360000,34.590000,27.050000,94.000000,216.000000,342.000000,4588.000000,48.808511,21.240741,13.415205,121.000000,1667.000000,36091.000000,2792.000000,298.272727,21.650270,12.926576,0.027716,31.000000,708.000000,20408.000000,5070.000000,1271.000000,494.774194,28.580000,12.070000,0.591308,10.000000,233.000000,9305.000000,937.000000,7.000000,242.000000,9161.000000,463.000000,1384.470588,38.875789,16.811429,35786.000000,15711.000000,20274.000000,13613.000000,43.902643,67.145112,20.000000,10.000000,-,-,-,-,-,-
2011, 彰化縣,44194.000000,95.980000,41.100000,30.790000,28.100000,127.000000,333.000000,510.000000,5438.000000,42.818898,16.330330,10.662745,175.000000,3330.000000,86180.000000,5386.000000,492.457143,25.879880,16.000743,0.025495,37.000000,1530.000000,49335.000000,7419.000000,2896.000000,1132.864865,32.250000,14.470000,0.401487,12.000000,410.000000,16333.000000,1316.000000,11.000000,555.000000,23424.000000,1391.000000,2051.130435,41.198964,17.427410,85682.000000,45122.000000,48923.000000,38917.000000,52.662169,79.547452,28.000000,41.000000,-,-,-,-,-,-
2011, 南投縣,8877.000000,98.020000,42.050000,30.270000,27.680000,109.000000,184.000000,231.000000,3355.000000,30.779817,18.233696,14.523810,149.000000,1657.000000,32932.000000,2784.000000,221.020134,19.874472,11.829023,0.036547,32.000000,690.000000,20358.000000,2318.000000,1382.000000,563.750000,29.500000,13.050000,0.495487,9.000000,199.000000,6959.000000,684.000000,6.000000,211.000000,7897.000000,581.000000,1144.933333,36.234146,13.576285,32866.000000,13878.000000,20196.000000,13488.000000,42.226009,66.785502,15.000000,15.000000,-,-,-,-,-,-
2011, 雲林縣,26196.000000,95.700000,47.280000,28.020000,24.690000,98.000000,340.000000,601.000000,7045.000000,71.887755,20.720588,11.722130,156.000000,1982.000000,44939.000000,3333.000000,288.070513,22.673562,13.483048,0.022458,32.000000,869.000000,27267.000000,6283.000000,1526.000000,655.750000,31.380000,13.750000,0.349188,13.000000,268.000000,10255.000000,959.000000,7.000000,264.000000,10190.000000,660.000000,1336.400000,38.430451,16.508956,44854.000000,20134.000000,27151.000000,17877.000000,44.887858,65.842879,23.000000,19.000000,-,-,-,-,-,-
2011, 嘉義縣,18485.000000,96.040000,49.510000,27.590000,22.890000,118.000000,224.000000,345.000000,4466.000000,37.847458,19.937500,12.944928,125.000000,1517.000000,30845.000000,2548.000000,246.760000,20.332894,12.105573,0.025924,23.000000,537.000000,16159.000000,2756.000000,1050.000000,582.739130,30.090000,12.760000,0.340684,6.000000,90.000000,3278.000000,384.000000,4.000000,158.000000,6434.000000,360.000000,1246.800000,39.161290,16.758065,30774.000000,12762.000000,16139.000000,10882.000000,41.470072,67.426730,20.000000,15.000000,-,-,-,-,-,-
2011, 屏東縣,20853.000000,97.210000,38.470000,34.510000,27.020000,143.000000,277.000000,489.000000,4634.000000,32.405594,16.729242,9.476483,168.000000,2337.000000,51910.000000,3849.000000,308.988095,22.212238,13.486620,0.034635,35.000000,1040.000000,32015.000000,5946.000000,1788.000000,744.828571,30.780000,14.580000,0.758901,12.000000,316.000000,11425.000000,1071.000000,8.000000,285.000000,10889.000000,695.000000,1413.000000,37.128120,16.002265,51670.000000,20069.000000,31737.000000,19406.000000,38.840720,61.146296,38.000000,18.000000,-,-,-,-,-,-
2011, 臺東縣,3915.000000,97.990000,49.500000,31.150000,19.350000,99.000000,168.000000,223.000000,2853.000000,28.818182,16.982143,12.793722,92.000000,838.000000,14099.000000,1492.000000,153.250000,16.824582,9.449732,0.099164,22.000000,315.000000,8518.000000,432.000000,687.000000,367.545455,27.040000,11.770000,1.316408,5.000000,151.000000,4846.000000,234.000000,4.000000,65.000000,2082.000000,356.000000,817.777778,32.074074,12.474576,14036.000000,4389.000000,8351.000000,4599.000000,31.269592,55.071249,17.000000,-,-,-,-,-,-,-
2011, 花蓮縣,3138.000000,98.910000,38.550000,32.080000,29.380000,96.000000,178.000000,246.000000,3077.000000,32.052083,17.286517,12.508130,106.000000,1065.000000,20510.000000,1884.000000,193.490566,19.258216,10.886412,0.146749,23.000000,460.000000,13116.000000,1193.000000,969.000000,518.391304,28.510000,12.300000,1.255887,8.000000,209.000000,8055.000000,539.000000,5.000000,152.000000,4969.000000,428.000000,1093.615385,36.077562,14.702172,20376.000000,7408.000000,12941.000000,7694.000000,36.356498,59.454447,16.000000,13.000000,-,-,-,-,-,-
2011, 澎湖縣,1324.000000,98.430000,38.480000,31.830000,29.700000,15.000000,19.000000,43.000000,303.000000,20.200000,15.947368,7.046512,41.000000,348.000000,5151.000000,624.000000,125.634146,14.801724,8.254808,0.019350,14.000000,129.000000,2997.000000,-,291.000000,214.071429,23.230000,10.300000,0.233567,1.000000,36.000000,1139.000000,103.000000,1.000000,56.000000,1764.000000,114.000000,1451.500000,31.554348,13.377880,5150.000000,2142.000000,3026.000000,2091.000000,41.592233,69.101124,7.000000,26.000000,-,-,-,-,-,-
2011, 基隆市,5852.000000,98.220000,29.790000,35.130000,35.080000,54.000000,122.000000,218.000000,2837.000000,52.537037,23.254098,13.013761,43.000000,881.000000,22230.000000,1502.000000,516.976744,25.232690,14.800266,0.085497,12.000000,462.000000,14379.000000,4286.000000,809.000000,841.083333,31.120000,12.480000,0.946548,7.000000,183.000000,6737.000000,780.000000,4.000000,219.000000,8732.000000,402.000000,1795.909091,38.480100,16.713198,22080.000000,11692.000000,14314.000000,10643.000000,52.952899,74.353780,9.000000,13.000000,-,-,-,-,-,-
2011, 新竹市,4507.000000,98.680000,24.110000,29.770000,46.120000,71.000000,256.000000,416.000000,5898.000000,83.070423,23.039062,14.177885,32.000000,1159.000000,31822.000000,1905.000000,994.437500,27.456428,16.704462,0.026289,13.000000,571.000000,17517.000000,4163.000000,1014.000000,1027.230769,30.680000,13.170000,0.487098,10.000000,320.000000,12771.000000,1194.000000,2.000000,140.000000,5511.000000,237.000000,1870.416667,39.743478,15.684836,31547.000000,15688.000000,17396.000000,12902.000000,49.728976,74.166475,4.000000,26.000000,-,-,-,-,-,-
2011, 嘉義市,4135.000000,98.170000,19.480000,30.700000,49.820000,48.000000,189.000000,197.000000,3650.000000,76.041667,19.312169,18.527919,20.000000,708.000000,20150.000000,1153.000000,1007.500000,28.460452,17.476149,0.014884,8.000000,387.000000,13396.000000,1999.000000,776.000000,1424.625000,34.610000,14.690000,0.290023,8.000000,230.000000,9149.000000,595.000000,6.000000,235.000000,9387.000000,643.000000,1466.785714,39.862366,16.587237,20015.000000,10805.000000,13320.000000,10476.000000,53.984512,78.648649,3.000000,14.000000,-,-,-,-,-,-
2011, 金門縣,1166.000000,98.720000,38.090000,37.910000,24.000000,19.000000,54.000000,108.000000,1143.000000,60.157895,21.166667,10.583333,19.000000,189.000000,3953.000000,360.000000,208.052632,20.915344,10.980556,0.050327,5.000000,71.000000,2051.000000,-,171.000000,410.200000,28.890000,11.990000,0.146341,1.000000,30.000000,1028.000000,68.000000,1.000000,36.000000,1112.000000,89.000000,1070.000000,32.424242,13.630573,3946.000000,1742.000000,2044.000000,1410.000000,44.145971,68.982387,5.000000,44.000000,-,-,-,-,-,-
2011, 連江縣,418.000000,95.170000,39.790000,32.590000,27.610000,5.000000,10.000000,22.000000,160.000000,32.000000,16.000000,7.272727,8.000000,52.000000,488.000000,98.000000,61.000000,9.384615,4.979592,-,5.000000,18.000000,273.000000,-,52.000000,54.600000,15.170000,5.250000,-,1.000000,12.000000,348.000000,33.000000,-,-,-,-,348.000000,29.000000,10.545455,490.000000,223.000000,273.000000,196.000000,45.510204,71.794872,5.000000,3.000000,-,-,-,-,-,-
2012, 總計,341274.000000,98.290000,-,-,-,6611.000000,-,45004.000000,459653.000000,69.528513,-,10.213603,2657.000000,56391.000000,1373366.000000,97466.000000,516.885962,24.350000,14.090000,0.035711,740.000000,27468.000000,844884.000000,170488.000000,51872.000000,911.345946,30.760000,13.000000,0.464166,340.000000,10110.000000,402689.000000,37159.000000,155.000000,8932.000000,369436.000000,17166.000000,1904.268687,40.548524,17.351367,1366870.000000,674706.000000,838718.000000,618227.000000,49.361388,73.710949,525.000000,769.000000,-,-,-,-,-,-
2012, 臺灣地區,339760.000000,98.280000,29.320000,31.690000,38.990000,6579.000000,-,44778.000000,457590.000000,69.553124,-,10.219081,2630.000000,56147.000000,1369024.000000,97004.000000,520.541445,24.380000,14.110000,0.035825,730.000000,27377.000000,842530.000000,170488.000000,51636.000000,920.605479,30.780000,13.010000,0.464159,338.000000,10068.000000,401302.000000,37058.000000,154.000000,8896.000000,368358.000000,17077.000000,1910.869919,40.585320,17.366731,1362551.000000,672751.000000,836369.000000,616602.000000,49.374372,73.723679,515.000000,721.000000,-,-,-,-,-,-
2012, 新北市,36294.000000,98.930000,28.720000,32.540000,38.730000,1160.000000,-,7351.000000,72112.000000,62.165517,-,9.809822,213.000000,8448.000000,225234.000000,15281.000000,1057.436620,26.660000,14.740000,0.052112,66.000000,4100.000000,132204.000000,37128.000000,6876.000000,1440.545455,32.260000,13.830000,0.705045,40.000000,1133.000000,45370.000000,5076.000000,16.000000,1060.000000,46128.000000,1832.000000,2296.892857,41.722754,18.619861,223979.000000,119682.000000,130692.000000,101229.000000,53.434474,77.456156,62.000000,68.000000,-,-,-,-,-,-
2012, 臺北市,16453.000000,99.280000,10.320000,23.680000,66.000000,723.000000,-,4626.000000,43737.000000,60.493776,-,9.454604,153.000000,5257.000000,130862.000000,10883.000000,855.307190,24.890000,12.020000,0.022390,62.000000,2856.000000,86887.000000,19615.000000,5626.000000,1085.032258,30.420000,11.960000,0.272560,50.000000,1878.000000,74994.000000,6141.000000,17.000000,1137.000000,46469.000000,2208.000000,2105.641791,40.286235,16.897593,129784.000000,66920.000000,86218.000000,66539.000000,51.562596,77.175300,47.000000,151.000000,-,-,-,-,-,-
2012, 桃園市,23651.000000,98.600000,27.890000,36.230000,35.880000,516.000000,-,4060.000000,43701.000000,84.691860,-,10.763793,191.000000,5355.000000,142703.000000,8853.000000,747.136126,26.650000,16.120000,0.054727,57.000000,2650.000000,83877.000000,8937.000000,5463.000000,1314.736842,31.650000,13.720000,0.534482,26.000000,847.000000,37148.000000,3189.000000,7.000000,778.000000,35997.000000,802.000000,2487.333333,45.012308,20.566775,141888.000000,70177.000000,83024.000000,60989.000000,49.459433,73.459482,30.000000,14.000000,-,-,-,-,-,-
2012, 臺中市,31313.000000,98.610000,26.150000,33.820000,40.020000,675.000000,-,5860.000000,59261.000000,87.794074,-,10.112799,233.000000,6794.000000,175643.000000,11392.000000,753.832618,25.850000,15.420000,0.019284,71.000000,3435.000000,109952.000000,24694.000000,6431.000000,1200.816901,32.010000,13.220000,0.343271,39.000000,1045.000000,44237.000000,5254.000000,9.000000,1237.000000,55927.000000,1370.000000,2601.208333,43.893076,18.849336,175147.000000,91978.000000,109367.000000,83765.000000,52.514745,76.590745,43.000000,39.000000,-,-,-,-,-,-
2012, 臺南市,32277.000000,98.010000,33.350000,30.860000,35.780000,556.000000,-,3773.000000,42274.000000,76.032374,-,11.204347,211.000000,4267.000000,103436.000000,6871.000000,490.218009,24.240000,15.050000,0.020352,60.000000,2181.000000,67294.000000,15290.000000,3833.000000,866.733333,30.850000,13.570000,0.321885,33.000000,919.000000,36190.000000,3232.000000,16.000000,709.000000,27083.000000,1518.000000,1603.326531,38.865479,16.539579,103013.000000,50986.000000,66913.000000,50289.000000,49.494724,75.155799,42.000000,131.000000,-,-,-,-,-,-
2012, 高雄市,48418.000000,97.980000,26.800000,34.420000,38.780000,717.000000,-,5002.000000,50900.000000,70.990237,-,10.175930,241.000000,6116.000000,154182.000000,10105.000000,639.759336,25.210000,15.260000,0.034526,79.000000,3199.000000,96280.000000,17236.000000,6121.000000,1000.556962,30.100000,12.920000,0.410210,34.000000,1186.000000,46380.000000,3845.000000,18.000000,1078.000000,44683.000000,2317.000000,2082.673077,40.222173,17.575300,153612.000000,77275.000000,95770.000000,71055.000000,50.305315,74.193380,59.000000,45.000000,-,-,-,-,-,-
2012, 宜蘭縣,9216.000000,97.660000,41.860000,27.950000,30.190000,113.000000,-,984.000000,10030.000000,88.761062,-,10.193089,77.000000,1259.000000,26615.000000,2136.000000,345.649351,21.140000,12.460000,0.034184,25.000000,635.000000,18353.000000,2123.000000,1293.000000,649.200000,28.900000,12.550000,0.374857,6.000000,212.000000,8338.000000,502.000000,5.000000,144.000000,5405.000000,567.000000,1442.363636,38.603933,14.841908,26498.000000,11510.000000,18238.000000,12215.000000,43.437241,66.975546,18.000000,31.000000,-,-,-,-,-,-
2012, 新竹縣,4538.000000,98.950000,29.240000,35.170000,35.590000,209.000000,-,1333.000000,13318.000000,63.722488,-,9.990998,85.000000,1546.000000,37725.000000,2557.000000,443.823529,24.400000,14.750000,0.039891,29.000000,686.000000,20073.000000,3341.000000,1392.000000,576.965517,29.260000,12.020000,0.562777,8.000000,197.000000,8187.000000,838.000000,1.000000,150.000000,5949.000000,63.000000,1941.888889,40.737752,19.397336,37505.000000,17315.000000,19765.000000,14012.000000,46.167178,70.892993,14.000000,24.000000,-,-,-,-,-,-
2012, 苗栗縣,5114.000000,98.940000,37.760000,34.720000,27.520000,181.000000,-,1019.000000,11221.000000,61.994475,-,11.011776,121.000000,1648.000000,34240.000000,2847.000000,282.975207,20.780000,12.030000,0.014595,31.000000,698.000000,19646.000000,4744.000000,1312.000000,480.709677,28.150000,11.360000,0.526504,10.000000,226.000000,8976.000000,926.000000,7.000000,248.000000,9265.000000,492.000000,1352.058824,38.483122,16.209450,33997.000000,15004.000000,19460.000000,13015.000000,44.133306,66.880781,20.000000,10.000000,-,-,-,-,-,-
2012, 彰化縣,41921.000000,96.200000,40.540000,30.790000,28.680000,331.000000,-,2578.000000,25800.000000,77.945619,-,10.007758,175.000000,3257.000000,81029.000000,5311.000000,463.022857,24.880000,15.260000,0.020996,37.000000,1515.000000,47591.000000,7267.000000,2898.000000,1089.837838,31.410000,13.910000,0.371027,12.000000,421.000000,16881.000000,1337.000000,11.000000,549.000000,23491.000000,1394.000000,2071.260870,41.620619,17.443793,80720.000000,41674.000000,47379.000000,36852.000000,51.627849,77.781296,28.000000,43.000000,-,-,-,-,-,-
2012, 南投縣,7143.000000,98.410000,41.430000,30.300000,28.270000,183.000000,-,979.000000,10245.000000,55.983607,-,10.464760,149.000000,1607.000000,30774.000000,2710.000000,206.536913,19.150000,11.360000,0.042309,32.000000,687.000000,19731.000000,2393.000000,1400.000000,541.812500,28.720000,12.380000,0.572935,9.000000,193.000000,6637.000000,718.000000,6.000000,224.000000,8356.000000,591.000000,1159.066667,35.954436,13.281895,30691.000000,13003.000000,19711.000000,13114.000000,42.367469,66.531378,15.000000,15.000000,-,-,-,-,-,-
2012, 雲林縣,24850.000000,95.930000,46.820000,28.010000,25.170000,139.000000,-,1225.000000,14125.000000,101.618705,-,11.530612,156.000000,1947.000000,42444.000000,3278.000000,272.076923,21.800000,12.950000,0.040613,32.000000,866.000000,26624.000000,6290.000000,1556.000000,635.437500,30.740000,13.070000,0.365380,13.000000,275.000000,10553.000000,988.000000,7.000000,266.000000,10191.000000,683.000000,1351.700000,38.343808,16.178336,42324.000000,18638.000000,26482.000000,17760.000000,44.036480,67.064421,23.000000,22.000000,-,-,-,-,-,-
2012, 嘉義縣,17409.000000,96.270000,49.020000,27.650000,23.320000,153.000000,-,856.000000,9357.000000,61.156863,-,10.931075,124.000000,1481.000000,28726.000000,2534.000000,231.661290,19.400000,11.340000,0.020909,23.000000,531.000000,15740.000000,2897.000000,1055.000000,558.391304,29.640000,12.170000,0.329886,6.000000,93.000000,3297.000000,399.000000,4.000000,153.000000,6151.000000,368.000000,1234.500000,38.406504,16.095176,28661.000000,12014.000000,15705.000000,10879.000000,41.917588,69.270933,20.000000,15.000000,-,-,-,-,-,-
2012, 屏東縣,19689.000000,97.360000,37.810000,34.380000,27.810000,295.000000,-,1538.000000,15191.000000,51.494915,-,9.877113,168.000000,2257.000000,48116.000000,3776.000000,286.404762,21.320000,12.740000,0.041510,35.000000,1016.000000,30366.000000,5763.000000,1791.000000,702.942857,29.890000,13.800000,0.622017,12.000000,323.000000,11614.000000,1082.000000,8.000000,291.000000,10836.000000,683.000000,1410.650000,36.563518,15.984703,47910.000000,18134.000000,30190.000000,18064.000000,37.850136,59.834382,38.000000,18.000000,-,-,-,-,-,-
2012, 臺東縣,3693.000000,98.100000,48.780000,30.870000,20.340000,124.000000,-,516.000000,4553.000000,36.717742,-,8.823643,92.000000,832.000000,13203.000000,1463.000000,143.510870,15.870000,9.020000,0.098247,22.000000,318.000000,8219.000000,400.000000,713.000000,355.409091,25.850000,10.970000,0.899915,5.000000,146.000000,4748.000000,238.000000,4.000000,66.000000,2064.000000,346.000000,801.333333,32.132075,12.349315,13195.000000,4094.000000,8148.000000,4416.000000,31.026904,54.197349,17.000000,-,-,-,-,-,-,-
2012, 花蓮縣,2961.000000,98.970000,37.540000,32.040000,30.420000,132.000000,-,663.000000,6588.000000,49.909091,-,9.936652,106.000000,1052.000000,19216.000000,1865.000000,181.283019,18.270000,10.300000,0.098845,23.000000,456.000000,12461.000000,1197.000000,979.000000,489.739130,27.330000,11.510000,0.762938,8.000000,212.000000,7962.000000,560.000000,5.000000,149.000000,4845.000000,438.000000,1077.230769,35.476454,14.032064,19129.000000,7130.000000,12402.000000,7475.000000,37.273250,60.272537,16.000000,15.000000,-,-,-,-,-,-
2012, 澎湖縣,1253.000000,98.550000,37.810000,31.930000,30.270000,23.000000,-,159.000000,1767.000000,76.826087,-,11.113208,40.000000,338.000000,4827.000000,596.000000,120.675000,14.280000,8.100000,0.062112,14.000000,127.000000,2907.000000,-,303.000000,207.642857,22.890000,9.590000,0.309491,1.000000,36.000000,1128.000000,105.000000,1.000000,56.000000,1779.000000,116.000000,1453.500000,31.597826,13.153846,4839.000000,2035.000000,2907.000000,2055.000000,42.054143,70.691434,7.000000,26.000000,-,-,-,-,-,-
2012, 基隆市,5460.000000,98.340000,28.880000,35.010000,36.110000,104.000000,-,585.000000,6225.000000,59.855769,-,10.641026,43.000000,842.000000,20364.000000,1455.000000,473.581395,24.190000,14.000000,0.054482,11.000000,455.000000,13984.000000,4685.000000,768.000000,845.363636,30.730000,12.110000,0.700300,8.000000,186.000000,6807.000000,824.000000,4.000000,214.000000,8128.000000,388.000000,1635.000000,37.337500,16.188119,20260.000000,10306.000000,13907.000000,10111.000000,50.868707,72.704393,9.000000,13.000000,-,-,-,-,-,-
2012, 新竹市,4220.000000,98.780000,22.920000,30.180000,46.910000,165.000000,-,1078.000000,11325.000000,68.636364,-,10.505566,32.000000,1158.000000,30935.000000,1939.000000,966.718750,26.710000,15.950000,0.010142,13.000000,572.000000,17135.000000,4230.000000,1042.000000,992.692308,29.960000,12.380000,0.497336,10.000000,313.000000,12665.000000,1204.000000,2.000000,150.000000,6018.000000,242.000000,1909.416667,40.352052,15.845781,30726.000000,15180.000000,16966.000000,12446.000000,49.404413,73.358482,4.000000,27.000000,-,-,-,-,-,-
2012, 嘉義市,3887.000000,98.290000,18.310000,30.160000,51.530000,80.000000,-,593.000000,5860.000000,73.250000,-,9.881956,20.000000,686.000000,18750.000000,1152.000000,937.500000,27.330000,16.280000,0.031985,8.000000,394.000000,13206.000000,2258.000000,784.000000,1368.500000,33.520000,13.960000,0.279535,8.000000,227.000000,9190.000000,600.000000,6.000000,237.000000,9593.000000,659.000000,1502.928571,40.480603,16.712470,18673.000000,9696.000000,13125.000000,10322.000000,51.925240,78.643810,3.000000,14.000000,-,-,-,-,-,-
2012, 金門縣,1105.000000,98.890000,37.210000,37.660000,25.130000,25.000000,-,200.000000,1836.000000,73.440000,-,9.180000,19.000000,192.000000,3871.000000,367.000000,203.736842,20.160000,10.550000,-,5.000000,73.000000,2066.000000,-,182.000000,413.200000,28.300000,11.350000,0.531144,1.000000,30.000000,1023.000000,69.000000,1.000000,36.000000,1078.000000,89.000000,1050.500000,31.833333,13.297468,3850.000000,1725.000000,2061.000000,1416.000000,44.805195,68.704512,5.000000,45.000000,-,-,-,-,-,-
2012, 連江縣,409.000000,95.820000,38.680000,33.280000,28.040000,7.000000,-,26.000000,227.000000,32.428571,-,8.730769,8.000000,52.000000,471.000000,95.000000,58.875000,9.060000,4.960000,-,5.000000,18.000000,288.000000,-,54.000000,57.600000,16.000000,5.330000,-,1.000000,12.000000,364.000000,32.000000,-,-,-,-,364.000000,30.333333,11.375000,469.000000,230.000000,288.000000,209.000000,49.040512,72.569444,5.000000,3.000000,-,-,-,-,-,-
2013, 總計,322155.000000,98.390000,-,-,-,6560.000000,-,45296.000000,448189.000000,68.321494,-,9.894671,2650.000000,54641.000000,1297120.000000,97436.000000,489.479245,23.740000,13.310000,0.037331,738.000000,27639.000000,831925.000000,176417.000000,52451.000000,888.222222,30.100000,12.500000,0.458707,344.000000,9975.000000,393313.000000,37842.000000,155.000000,8881.000000,360206.000000,17045.000000,1863.599198,39.961763,16.942737,1291529.000000,621328.000000,827361.000000,608198.000000,48.107940,73.510596,531.000000,789.000000,-,-,-,-,-,-
2013, 臺灣地區,320722.000000,98.390000,28.390000,31.530000,40.080000,6528.000000,-,45074.000000,446212.000000,68.353554,-,9.899543,2623.000000,54397.000000,1292907.000000,96947.000000,492.911552,23.770000,13.340000,0.037298,728.000000,27541.000000,829453.000000,176417.000000,52196.000000,897.027473,30.120000,12.510000,0.459707,342.000000,9933.000000,391980.000000,37741.000000,154.000000,8845.000000,359213.000000,16958.000000,1870.181452,40.003888,16.958445,1287330.000000,619466.000000,824890.000000,606560.000000,48.120218,73.532229,521.000000,741.000000,-,-,-,-,-,-
2013, 新北市,34479.000000,98.990000,27.690000,32.670000,39.640000,1147.000000,-,7510.000000,71506.000000,62.341761,-,9.521438,214.000000,8178.000000,213641.000000,15074.000000,998.322430,26.120000,14.170000,0.053697,64.000000,4128.000000,130301.000000,39605.000000,6803.000000,1417.125000,31.570000,13.330000,0.675475,42.000000,1147.000000,45365.000000,5325.000000,16.000000,1057.000000,44726.000000,1850.000000,2236.137931,40.876134,18.076098,212749.000000,108734.000000,129202.000000,99230.000000,51.109053,76.802217,63.000000,153.000000,-,-,-,-,-,-
2013, 臺北市,15445.000000,99.330000,8.400000,22.360000,69.240000,708.000000,-,4692.000000,44656.000000,63.073446,-,9.517477,152.000000,4957.000000,123948.000000,10558.000000,815.447368,25.000000,11.740000,0.024212,62.000000,2812.000000,84453.000000,19657.000000,5586.000000,1045.096774,30.030000,11.600000,0.303102,50.000000,1831.000000,72892.000000,6122.000000,17.000000,1100.000000,44166.000000,2125.000000,2040.522388,39.937905,16.577543,123096.000000,62069.000000,83970.000000,64608.000000,50.423247,76.941765,49.000000,71.000000,-,-,-,-,-,-
2013, 桃園市,22401.000000,98.690000,27.170000,36.410000,36.410000,518.000000,-,4043.000000,42998.000000,83.007722,-,10.635172,190.000000,5225.000000,135633.000000,8897.000000,713.857895,25.960000,15.240000,0.045274,57.000000,2696.000000,83418.000000,9069.000000,5606.000000,1304.368421,30.940000,13.260000,0.325691,26.000000,844.000000,36466.000000,3261.000000,7.000000,801.000000,36175.000000,838.000000,2476.060606,44.158663,19.934130,134926.000000,66015.000000,82925.000000,60612.000000,48.926819,73.092554,30.000000,14.000000,-,-,-,-,-,-
2013, 臺中市,29559.000000,98.700000,25.190000,33.700000,41.110000,677.000000,-,5942.000000,57917.000000,85.549483,-,9.747055,234.000000,6584.000000,166752.000000,11504.000000,712.615385,25.330000,14.500000,0.019292,72.000000,3457.000000,108423.000000,25376.000000,6516.000000,1153.430556,31.360000,12.750000,0.329657,39.000000,1044.000000,44086.000000,5319.000000,9.000000,1254.000000,56207.000000,1372.000000,2618.104167,43.643603,18.781796,166036.000000,85133.000000,108083.000000,83700.000000,51.273820,77.440486,44.000000,42.000000,-,-,-,-,-,-
