"年度","縣市","垃圾清運量","垃圾焚化量","垃圾衛生掩埋量","廚餘回收量","執行機關資源回收量","巨大垃圾回收再利用量","垃圾清理車數","清運人員數","平均每日垃圾清運量","平均每人每日垃圾清運量","垃圾清運率","垃圾妥善處理率","執行機關資源回收率","自來水水質檢驗件數","自來水水質檢驗不合格數","自來水水質抽驗檢驗不合格率","空氣中總懸浮微粒濃度","平均每月落塵量","空氣中臭氧濃度","二氧化硫含量","PSI>100之日數比率","一般地區環境音量監測不合格時段數","一般地區環境音量監測總時段數","一般地區環境音量監測不合格率","豬隻數量","機車密度","汽車密度","豬隻密度","工廠密度","事業廢水列管家數","事業廢水稽查次數","事業廢水罰鍰次數","事業廢水罰鍰金額","平均每次事業廢水稽查罰款金額","交通工具排放空氣污染物告發件數","交通工具排放空氣污染物檢查件數","交通工具空氣污染檢查告發率","查核列管毒性化學物質運作之家次","取締違反列管毒性化學物質運作之家次","列管毒性化學物質業者之查核取締率","地方環保單位歲出決算數(扣除其他機關補助及配合款)","平均每人環保經費"
2005, 屏東縣,237089.000000,232307.000000,4353.000000,9314.000000,42260.000000,210.000000,449.000000,672.000000,649.558904,0.722000,100.000000,99.851492,14.629266,420.000000,-,-,75.280000,4.070000,0.032000,0.004000,11.340000,6.000000,24.000000,25.000000,1783066.000000,229.315078,89.677177,642.407338,0.293630,1303.000000,1931.000000,103.000000,7680.000000,74.563107,558.000000,34017.000000,1.640356,244.000000,2.000000,0.819672,1286512.000000,1.430651
2005, 臺東縣,57522.000000,-,53723.000000,5758.000000,13837.000000,43.000000,230.000000,191.000000,157.594521,0.659000,99.710000,95.076464,17.932867,274.000000,-,-,51.420000,7.830000,0.028000,0.002000,0.550000,1.000000,24.000000,4.166667,72900.000000,46.406622,18.485727,20.738197,0.055188,114.000000,179.000000,12.000000,780.000000,65.000000,301.000000,18809.000000,1.600298,44.000000,-,-,341263.000000,1.423958
2005, 花蓮縣,96493.000000,720.000000,95773.000000,12434.000000,35359.000000,4242.000000,272.000000,189.000000,264.364384,0.761000,99.700000,100.000000,23.806286,435.000000,-,-,60.860000,2.580000,0.019000,0.002000,-,1.000000,24.000000,4.166667,100035.000000,48.242099,22.782624,21.612500,0.082531,324.000000,682.000000,41.000000,3270.000000,79.756098,140.000000,31101.000000,0.450146,863.000000,-,-,518906.000000,1.490152
2005, 澎湖縣,27496.000000,-,27263.000000,2433.000000,9670.000000,5.000000,81.000000,115.000000,75.331507,0.818000,99.930000,99.411676,24.416726,311.000000,2.000000,0.640000,48.220000,3.880000,-,-,-,-,20.000000,-,14308.000000,475.138357,157.909133,112.782103,0.756715,41.000000,395.000000,4.000000,180.000000,45.000000,-,3747.000000,-,76.000000,-,-,131136.000000,1.423094
2005, 基隆市,97129.000000,75695.000000,21434.000000,8781.000000,34750.000000,-,198.000000,206.000000,266.106849,0.679000,100.000000,100.000000,24.846275,432.000000,-,-,85.000000,7.770000,0.026000,0.006000,-,2.000000,20.000000,10.000000,673.000000,1328.536166,669.439111,5.069340,1.837918,85.000000,450.000000,7.000000,440.000000,62.857143,683.000000,31995.000000,2.134709,157.000000,-,-,565205.000000,1.441732
2005, 新竹市,99543.000000,86015.000000,13528.000000,12086.000000,38467.000000,43.000000,124.000000,141.000000,272.720548,0.702000,99.970000,100.000000,25.620925,613.000000,-,-,71.420000,4.930000,0.024000,0.004000,1.400000,-,20.000000,-,14821.000000,2210.873767,1214.672169,142.377642,14.015855,266.000000,621.000000,32.000000,2340.000000,73.125000,98.000000,26268.000000,0.373078,290.000000,-,-,779163.000000,2.003912
2005, 嘉義市,86848.000000,80160.000000,6689.000000,4015.000000,16095.000000,59.000000,132.000000,163.000000,237.939726,0.878000,100.000000,100.000000,15.039667,309.000000,-,-,99.860000,4.240000,0.024000,0.004000,5.750000,5.000000,20.000000,25.000000,5128.000000,3039.069997,1372.814266,85.430216,7.596759,47.000000,199.000000,19.000000,1670.000000,87.894737,177.000000,2093.000000,8.456761,213.000000,-,-,403665.000000,1.489423
2005, 金門縣,14335.000000,113.000000,14163.000000,1003.000000,3945.000000,64.000000,124.000000,58.000000,39.273973,0.583000,99.991461,99.695043,20.390758,109.000000,21.000000,19.270000,-,-,-,-,-,-,-,-,22795.000000,202.311572,108.372099,148.932417,0.529218,210.000000,-,-,-,-,-,-,-,17.000000,-,-,174989.000000,2.597818
2005, 連江縣,7958.000000,2766.000000,2843.000000,2261.000000,2137.000000,1175.000000,58.000000,14.000000,21.802740,2.294000,96.490000,82.639864,15.800000,74.000000,-,-,-,-,-,-,-,-,-,-,437.000000,137.152778,76.354167,15.173611,0.069444,9.000000,-,-,-,-,-,-,-,2.000000,-,-,16333.000000,1.657836
2006, 總計,5032672.000000,4163968.000000,851015.000000,570176.000000,2107037.000000,28646.000000,12952.000000,18988.000000,13788.153425,0.604700,99.900000,99.770000,27.230000,10087.000000,48.000000,0.480000,-,-,-,-,-,-,-,-,7091822.000000,374.627355,186.530408,195.971456,-,16624.000000,-,-,-,-,-,-,-,29777.000000,81.000000,0.272022,33388157.000000,1.462888
2006, 臺灣地區,5015243.000000,4162050.000000,836530.000000,565525.000000,2100056.000000,26964.000000,12765.000000,18871.000000,13740.402740,0.604800,99.900000,99.780000,27.250000,9854.000000,27.000000,0.270000,86.650000,5.970000,0.029000,0.005000,4.160000,78.000000,600.000000,13.000000,7068621.000000,375.512321,186.921304,196.316886,-,16459.000000,38004.000000,2121.000000,269621.000000,127.119755,23893.000000,709870.000000,3.365828,29749.000000,81.000000,0.272278,33175470.000000,1.458903
2006, 新北市,874750.000000,829925.000000,44825.000000,82765.000000,272557.000000,3578.000000,1908.000000,3560.000000,2396.575342,0.639000,100.000000,100.000000,22.090000,452.000000,-,-,68.480000,9.690000,0.029000,0.005000,1.800000,6.000000,28.000000,21.428571,127851.000000,1019.994137,437.592601,62.288353,-,1382.000000,5793.000000,152.000000,23272.260000,153.106974,808.000000,11976.000000,6.746827,3949.000000,9.000000,0.227906,6254360.000000,1.666991
2006, 臺北市,530732.000000,450105.000000,80422.000000,74587.000000,342089.000000,10313.000000,2136.000000,4463.000000,1454.060274,0.554000,100.000000,99.980000,35.720000,487.000000,1.000000,0.210000,62.810000,7.650000,0.025000,0.005000,2.630000,14.000000,68.000000,20.588235,4297.000000,3848.966721,2692.258306,15.809436,-,249.000000,528.000000,47.000000,1870.000000,39.787234,7609.000000,132810.000000,5.729237,1079.000000,15.000000,1.390176,5932898.000000,2.260747
2006, 桃園市,404197.000000,378049.000000,22316.000000,69658.000000,219990.000000,231.000000,823.000000,1182.000000,1107.389041,0.584000,100.000000,99.450000,31.700000,593.000000,1.000000,0.170000,101.720000,2.860000,0.027000,0.006000,1.650000,6.000000,32.000000,18.750000,208732.000000,789.431870,501.736347,170.958120,-,1718.000000,2176.000000,528.000000,90896.000000,172.151515,1213.000000,14480.000000,8.377072,3493.000000,17.000000,0.486688,2806625.000000,1.480492
2006, 臺中市,445373.000000,420125.000000,25248.000000,66586.000000,198849.000000,4495.000000,1220.000000,1605.000000,1220.202740,0.474400,99.810000,100.000000,27.800000,815.000000,-,-,84.060000,3.120000,0.027000,0.004000,2.790000,-,40.000000,-,202065.000000,681.256120,397.327767,91.229984,-,1508.000000,2992.000000,193.000000,18620.000000,96.476684,1355.000000,9632.000000,14.067691,1251.000000,5.000000,0.399680,2989152.000000,1.159924
2006, 臺南市,476480.000000,360037.000000,115634.000000,41380.000000,229740.000000,958.000000,836.000000,1272.000000,1305.421918,0.700100,100.000000,99.890000,30.690000,780.000000,-,-,103.520000,12.350000,0.030000,0.005000,7.620000,1.000000,48.000000,2.083333,820311.000000,585.420202,260.511118,374.288705,-,2073.000000,4189.000000,168.000000,23250.000000,138.392857,1909.000000,45214.000000,4.222144,1330.000000,4.000000,0.300752,2103041.000000,1.127743
2006, 高雄市,659725.000000,624749.000000,32435.000000,52656.000000,286779.000000,1277.000000,1739.000000,2479.000000,1807.465753,0.655700,100.000000,99.750000,28.670000,1304.000000,15.000000,1.150000,132.340000,3.020000,0.030000,0.008000,8.650000,15.000000,72.000000,20.833333,464593.000000,713.111517,271.582302,157.688690,-,1353.000000,6108.000000,261.000000,34503.000000,132.195402,4952.000000,126828.000000,3.904501,10369.000000,14.000000,0.135018,4708148.000000,1.707810
2006, 宜蘭縣,86611.000000,84621.000000,1299.000000,22708.000000,45801.000000,304.000000,291.000000,228.000000,237.290411,0.515000,100.000000,99.560000,29.470000,461.000000,-,-,56.760000,6.280000,0.026000,0.003000,0.410000,-,20.000000,-,82091.000000,128.420777,61.533614,38.295409,-,316.000000,870.000000,64.000000,6860.000000,107.187500,434.000000,37496.000000,1.157457,170.000000,-,-,472983.000000,1.025980
2006, 新竹縣,94500.000000,41948.000000,51882.000000,8625.000000,35766.000000,108.000000,269.000000,301.000000,258.904110,0.538000,99.780000,99.520000,25.730000,305.000000,-,-,64.380000,10.310000,0.031000,0.003000,1.920000,7.000000,24.000000,29.166667,101580.000000,168.965159,118.024970,71.157530,-,742.000000,832.000000,66.000000,8800.000000,133.333333,381.000000,29296.000000,1.300519,3225.000000,3.000000,0.093023,454919.000000,0.942477
2006, 苗栗縣,124588.000000,925.000000,120967.000000,10108.000000,36690.000000,350.000000,372.000000,239.000000,341.336986,0.613000,99.450000,98.430000,21.360000,571.000000,-,-,55.310000,4.440000,0.028000,0.004000,0.820000,8.000000,28.000000,28.571429,98398.000000,177.218238,103.412877,54.055482,-,363.000000,1373.000000,64.000000,6920.000000,108.125000,194.000000,1775.000000,10.929577,369.000000,10.000000,2.710027,599217.000000,1.070097
2006, 彰化縣,281219.000000,253717.000000,27457.000000,29489.000000,77116.000000,1467.000000,557.000000,619.000000,770.463014,0.586000,99.990000,99.990000,19.810000,306.000000,3.000000,0.980000,96.290000,3.300000,0.028000,0.004000,2.330000,-,20.000000,-,939476.000000,788.052078,392.721120,874.422466,-,1932.000000,887.000000,221.000000,21620.000000,97.828054,198.000000,2708.000000,7.311669,1820.000000,1.000000,0.054945,1128666.000000,0.858021
2006, 南投縣,101332.000000,51781.000000,49543.000000,16372.000000,53291.000000,407.000000,291.000000,263.000000,277.621918,0.518000,99.900000,100.000000,31.090000,420.000000,-,-,60.240000,1.550000,0.029000,0.003000,7.810000,-,24.000000,-,134060.000000,79.009633,44.834499,32.646314,-,401.000000,974.000000,37.000000,2710.000000,73.243243,726.000000,26880.000000,2.700893,317.000000,-,-,506449.000000,0.944539
2006, 雲林縣,158841.000000,35752.000000,120887.000000,8848.000000,34195.000000,490.000000,363.000000,323.000000,435.180822,0.604000,98.630000,98.910000,16.900000,344.000000,3.000000,0.870000,92.100000,-,0.030000,0.004000,5.620000,4.000000,20.000000,20.000000,1536397.000000,354.737710,175.953102,1190.237216,-,1655.000000,2635.000000,90.000000,9870.000000,109.666667,601.000000,32838.000000,1.830197,223.000000,3.000000,1.345291,687243.000000,0.940257
2006, 嘉義縣,143300.000000,142797.000000,503.000000,9599.000000,27101.000000,408.000000,348.000000,318.000000,392.602740,0.707000,100.000000,100.000000,15.020000,440.000000,-,-,84.890000,1.750000,0.031000,0.004000,6.440000,6.000000,24.000000,25.000000,427459.000000,180.494038,89.843428,224.780260,-,496.000000,1344.000000,37.000000,3110.000000,84.054054,535.000000,35724.000000,1.497593,235.000000,-,-,494732.000000,0.890653
2006, 屏東縣,224420.000000,219999.000000,3659.000000,14701.000000,57376.000000,152.000000,468.000000,672.000000,614.849315,0.686000,100.000000,99.740000,19.340000,368.000000,-,-,86.380000,2.700000,0.033000,0.004000,8.400000,6.000000,24.000000,25.000000,1720749.000000,235.802324,90.495739,619.955618,-,1334.000000,4048.000000,68.000000,5940.000000,87.352941,784.000000,55446.000000,1.413988,306.000000,-,-,1229071.000000,1.371850
2006, 臺東縣,53050.000000,-,50847.000000,7388.000000,16301.000000,120.000000,243.000000,186.000000,145.342466,0.614000,99.750000,97.130000,21.210000,270.000000,-,-,56.800000,13.820000,0.032000,0.002000,0.550000,4.000000,24.000000,16.666667,68680.000000,47.440119,18.605775,19.537714,-,116.000000,539.000000,12.000000,750.000000,62.500000,573.000000,19532.000000,2.933647,36.000000,-,-,248926.000000,1.048330
2006, 花蓮縣,70216.000000,16591.000000,53625.000000,14627.000000,39530.000000,2004.000000,279.000000,236.000000,192.372603,0.558000,99.580000,100.000000,31.280000,413.000000,-,-,73.010000,3.110000,0.022000,0.002000,0.270000,-,24.000000,-,98823.000000,49.141513,22.896266,21.350648,-,327.000000,761.000000,36.000000,4320.000000,120.000000,353.000000,76703.000000,0.460217,861.000000,-,-,564762.000000,1.630844
2006, 澎湖縣,20170.000000,-,20170.000000,3335.000000,9619.000000,2.000000,97.000000,105.000000,55.260274,0.600000,99.950000,100.000000,29.040000,300.000000,1.000000,0.330000,61.400000,4.380000,-,-,-,-,20.000000,-,13483.000000,487.923692,162.291775,106.279081,-,44.000000,478.000000,7.000000,640.000000,91.428571,24.000000,8641.000000,0.277746,94.000000,-,-,138337.000000,1.501427
2006, 基隆市,87747.000000,87747.000000,-,9387.000000,49490.000000,-,210.000000,525.000000,240.402740,0.615000,100.000000,100.000000,33.750000,425.000000,-,-,80.480000,6.720000,0.030000,0.005000,1.160000,1.000000,20.000000,5.000000,623.000000,1352.707803,673.800401,4.692717,-,90.000000,601.000000,10.000000,480.000000,48.000000,901.000000,31314.000000,2.877307,158.000000,-,-,598657.000000,1.530388
2006, 新竹市,97665.000000,86762.000000,10903.000000,16852.000000,54644.000000,275.000000,183.000000,144.000000,267.575342,0.682000,99.970000,100.000000,32.250000,613.000000,-,-,67.750000,4.830000,0.027000,0.004000,1.100000,-,20.000000,-,15105.000000,2261.575803,1231.606316,145.027585,-,294.000000,606.000000,52.000000,4290.000000,82.500000,104.000000,6051.000000,1.718724,304.000000,-,-,805167.000000,2.050208
2006, 嘉義市,80331.000000,76422.000000,3909.000000,5855.000000,13130.000000,25.000000,132.000000,151.000000,220.084932,0.809000,100.000000,100.000000,13.220000,187.000000,3.000000,1.600000,82.530000,3.070000,0.028000,0.004000,8.220000,-,20.000000,-,3848.000000,3116.653561,1384.392659,64.105981,-,66.000000,270.000000,8.000000,900.000000,112.500000,239.000000,4526.000000,5.280601,160.000000,-,-,452117.000000,1.661996
2006, 金門縣,12571.000000,23.000000,12528.000000,1089.000000,4613.000000,83.000000,119.000000,57.000000,34.441096,0.469000,100.000000,99.890000,25.130000,179.000000,20.000000,11.170000,-,-,-,-,-,-,-,-,22833.000000,209.910098,114.742317,149.180692,-,155.000000,-,-,-,-,-,-,-,28.000000,-,-,190822.000000,2.600552
2006, 連江縣,4858.000000,1896.000000,1957.000000,3563.000000,2367.000000,1600.000000,68.000000,60.000000,13.309589,1.322000,100.000000,91.890000,19.110000,54.000000,1.000000,1.850000,-,-,-,-,-,-,-,-,368.000000,143.611111,79.340278,12.777778,-,10.000000,-,-,-,-,-,-,-,-,-,-,21865.000000,2.172272
2007, 總計,4873237.000000,4335770.000000,504944.000000,662791.000000,2408429.000000,31230.000000,14233.000000,18260.000000,13351.336986,0.582700,99.970000,99.590000,30.200000,9888.000000,42.000000,0.420000,-,-,-,-,-,-,-,-,6640047.000000,385.290514,187.023310,183.479907,2.143660,17739.000000,36004.000000,2397.000000,314105.000000,131.040884,23893.000000,802371.000000,2.977800,25300.000000,86.000000,0.339921,34463134.000000,1.503795
2007, 臺灣地區,4857787.000000,4333923.000000,491350.000000,657623.000000,2400821.000000,29692.000000,14032.000000,18139.000000,13309.008219,0.583200,99.970000,99.590000,30.210000,9592.000000,17.000000,0.180000,82.270000,5.920000,0.029000,0.005000,4.020000,68.000000,580.000000,11.724138,6620790.000000,386.182906,187.391723,183.879270,2.152242,17580.000000,35573.000000,2397.000000,314105.000000,131.040884,23893.000000,800243.000000,2.985718,25277.000000,86.000000,0.340230,34226065.000000,1.499265
2007, 新北市,869771.000000,826328.000000,43443.000000,82965.000000,328112.000000,2988.000000,2005.000000,3505.000000,2382.934247,0.630000,100.000000,100.000000,25.560000,374.000000,7.000000,1.870000,65.370000,9.740000,0.029000,0.005000,2.130000,6.000000,28.000000,21.428571,125425.000000,1050.291813,436.329791,61.106419,9.063286,1469.000000,4760.000000,369.000000,47520.000000,128.780488,596.000000,11369.000000,5.242326,3947.000000,14.000000,0.354700,6510507.000000,1.721193
2007, 臺北市,525555.000000,442511.000000,83044.000000,78679.000000,388087.000000,8092.000000,3014.000000,4389.000000,1439.876712,0.547000,100.000000,100.000000,38.790000,497.000000,3.000000,0.600000,63.180000,8.620000,0.025000,0.004000,4.070000,2.000000,48.000000,4.166667,4027.000000,3913.403878,2679.462119,14.816058,4.632088,260.000000,525.000000,66.000000,3030.000000,45.909091,7220.000000,115633.000000,6.243892,1269.000000,6.000000,0.472813,6143520.000000,2.335268
2007, 桃園市,383367.000000,380072.000000,3295.000000,83302.000000,248821.000000,2476.000000,845.000000,1186.000000,1050.320548,0.546000,100.000000,100.000000,34.660000,594.000000,1.000000,0.170000,82.930000,5.500000,0.029000,0.005000,1.230000,13.000000,32.000000,40.625000,193521.000000,825.129366,506.131271,158.499829,7.726745,1865.000000,1784.000000,645.000000,111706.000000,173.187597,839.000000,8332.000000,10.069611,1544.000000,24.000000,1.554404,2722468.000000,1.415693
2007, 臺中市,453584.000000,440937.000000,12644.000000,68138.000000,224607.000000,4764.000000,1267.000000,1348.000000,1242.698630,0.479300,100.000000,100.000000,29.900000,807.000000,-,-,73.700000,4.000000,0.028000,0.004000,3.130000,-,40.000000,-,192552.000000,704.086980,401.769058,86.934976,6.724467,1654.000000,2187.000000,136.000000,13740.000000,101.029412,1427.000000,43125.000000,3.308986,1289.000000,6.000000,0.465477,3096876.000000,1.192339
2007, 臺南市,413147.000000,353138.000000,60009.000000,71617.000000,247850.000000,1268.000000,864.000000,1276.000000,1131.909589,0.605800,100.000000,100.000000,33.770000,778.000000,-,-,84.270000,8.040000,0.031000,0.004000,5.650000,-,48.000000,-,781416.000000,604.601157,261.378500,356.541827,3.751506,2170.000000,3535.000000,252.000000,32713.000000,129.813492,2146.000000,100491.000000,2.135515,1916.000000,5.000000,0.260960,2287930.000000,1.224544
2007, 高雄市,653630.000000,641108.000000,12522.000000,64889.000000,343812.000000,2005.000000,1841.000000,2417.000000,1790.767123,0.648200,100.000000,100.000000,32.300000,1150.000000,-,-,122.330000,3.810000,0.032000,0.008000,9.570000,10.000000,72.000000,13.888889,421023.000000,728.150886,270.334282,142.900486,2.068719,1507.000000,5909.000000,232.000000,27812.000000,119.879310,6380.000000,174815.000000,3.649572,6938.000000,13.000000,0.187374,4791810.000000,1.734577
2007, 宜蘭縣,83841.000000,81515.000000,2326.000000,27236.000000,54111.000000,543.000000,309.000000,203.000000,229.701370,0.499000,100.000000,100.000000,32.650000,443.000000,-,-,54.340000,4.070000,0.024000,0.003000,-,-,20.000000,-,76625.000000,131.135804,62.211438,35.745523,0.388594,367.000000,678.000000,55.000000,4470.000000,81.272727,414.000000,21762.000000,1.902399,144.000000,1.000000,0.694444,571805.000000,1.241942
2007, 新竹縣,86058.000000,61241.000000,3969.000000,10938.000000,45775.000000,295.000000,266.000000,218.000000,235.775342,0.479000,100.000000,85.430000,32.000000,310.000000,-,-,70.870000,12.350000,0.030000,0.003000,1.930000,8.000000,24.000000,33.333333,96379.000000,176.805938,120.732431,67.514192,1.055664,760.000000,843.000000,91.000000,13290.000000,146.043956,448.000000,27978.000000,1.601258,4161.000000,1.000000,0.024033,537837.000000,1.093706
2007, 苗栗縣,118801.000000,28894.000000,81315.000000,10835.000000,42636.000000,565.000000,374.000000,256.000000,325.482192,0.581000,100.000000,95.030000,24.670000,506.000000,-,-,74.570000,3.210000,0.030000,0.004000,1.230000,13.000000,28.000000,46.428571,85980.000000,182.848583,104.021013,47.233586,0.876771,390.000000,1360.000000,47.000000,5040.000000,107.234043,124.000000,3847.000000,3.223291,168.000000,9.000000,5.357143,678671.000000,1.211751
2007, 彰化縣,282784.000000,273539.000000,8864.000000,43148.000000,89643.000000,2606.000000,563.000000,574.000000,774.750685,0.589000,100.000000,99.910000,21.440000,331.000000,1.000000,0.300000,84.170000,2.330000,0.028000,0.004000,2.470000,1.000000,20.000000,5.000000,875118.000000,807.019013,395.332820,814.520903,7.156579,2028.000000,1089.000000,197.000000,19150.000000,97.208122,260.000000,3999.000000,6.501625,1923.000000,2.000000,0.104004,1245877.000000,0.947656
2007, 南投縣,98664.000000,89843.000000,8686.000000,17297.000000,53949.000000,690.000000,292.000000,241.000000,270.312329,0.507000,99.840000,99.920000,31.620000,420.000000,-,-,69.250000,2.750000,0.028000,0.003000,5.890000,-,24.000000,-,109814.000000,81.365447,44.927524,26.741924,0.192137,467.000000,864.000000,34.000000,3620.000000,106.470588,611.000000,21459.000000,2.847290,331.000000,5.000000,1.510574,497531.000000,0.930902
2007, 雲林縣,134977.000000,63890.000000,71087.000000,15607.000000,34748.000000,357.000000,374.000000,297.000000,369.800000,0.509000,100.000000,100.000000,18.710000,339.000000,1.000000,0.290000,100.150000,3.790000,0.031000,0.004000,3.840000,3.000000,20.000000,15.000000,1467407.000000,363.449916,176.671243,1136.791091,1.039639,1709.000000,3274.000000,47.000000,7498.000000,159.531915,516.000000,31018.000000,1.663550,222.000000,-,-,707536.000000,0.973119
2007, 嘉義縣,138024.000000,138024.000000,-,10851.000000,29320.000000,562.000000,362.000000,289.000000,378.147945,0.684000,100.000000,100.000000,16.400000,442.000000,-,-,82.950000,3.330000,0.032000,0.004000,6.060000,3.000000,24.000000,12.500000,405616.000000,184.981661,90.346668,213.294070,0.857665,545.000000,1634.000000,20.000000,2660.000000,133.000000,678.000000,60330.000000,1.123819,215.000000,-,-,529585.000000,0.958364
2007, 屏東縣,221935.000000,216525.000000,4956.000000,18010.000000,62172.000000,165.000000,464.000000,590.000000,608.041096,0.682000,100.000000,99.850000,20.570000,365.000000,-,-,73.590000,3.320000,0.034000,0.004000,7.590000,3.000000,24.000000,12.500000,1602012.000000,242.697769,89.606202,577.176764,0.296152,1380.000000,2879.000000,93.000000,8794.000000,94.559140,587.000000,57138.000000,1.027337,59.000000,-,-,1126749.000000,1.263804
2007, 臺東縣,49090.000000,0.140000,47197.000000,5676.000000,18792.000000,652.000000,242.000000,163.000000,134.493151,0.573000,100.000000,97.450000,25.320000,288.000000,-,-,35.420000,4.180000,0.033000,0.002000,-,4.000000,24.000000,16.666667,63199.000000,48.589396,18.557130,17.978509,0.055473,148.000000,610.000000,11.000000,830.000000,75.454545,156.000000,2621.000000,5.951927,61.000000,-,-,277568.000000,1.182104
2007, 花蓮縣,58062.000000,42697.000000,15158.000000,13074.000000,37816.000000,1041.000000,276.000000,256.000000,159.073973,0.463000,99.760000,99.810000,34.380000,427.000000,-,-,61.280000,2.160000,0.022000,0.002000,-,-,24.000000,-,91833.000000,50.253303,22.731204,19.840463,0.078858,377.000000,1081.000000,45.000000,7512.000000,166.933333,590.000000,67115.000000,0.879088,395.000000,-,-,466762.000000,1.355674
2007, 澎湖縣,18636.000000,68.000000,18568.000000,3150.000000,9412.000000,3.000000,108.000000,111.000000,51.057534,0.554000,100.000000,100.000000,30.170000,306.000000,4.000000,1.310000,60.680000,5.250000,-,-,-,-,20.000000,-,11635.000000,501.560331,166.169941,91.712313,0.780363,43.000000,342.000000,2.000000,90.000000,45.000000,-,338.000000,-,96.000000,-,-,146964.000000,1.595917
2007, 基隆市,84717.000000,84717.000000,-,9425.000000,48180.000000,133.000000,220.000000,536.000000,232.101370,0.594000,100.000000,100.000000,33.820000,424.000000,-,-,93.960000,11.210000,0.031000,0.004000,0.550000,1.000000,20.000000,5.000000,755.000000,1382.363066,667.141713,5.687001,1.777659,92.000000,529.000000,4.000000,120.000000,30.000000,417.000000,34785.000000,1.198793,174.000000,-,-,622544.000000,1.594162
2007, 新竹市,104325.000000,92749.000000,11576.000000,13811.000000,70323.000000,323.000000,204.000000,135.000000,285.821918,0.720000,100.000000,100.000000,37.250000,609.000000,-,-,83.300000,4.480000,0.025000,0.004000,0.280000,-,20.000000,-,11949.000000,2340.642480,1250.021603,114.725893,13.787462,287.000000,893.000000,39.000000,3550.000000,91.025641,45.000000,4083.000000,1.102131,312.000000,-,-,835092.000000,2.104057
2007, 嘉義市,78819.000000,76128.000000,2691.000000,8975.000000,22657.000000,165.000000,142.000000,149.000000,215.942466,0.792000,100.000000,100.000000,20.480000,182.000000,-,-,90.730000,3.310000,0.029000,0.004000,3.290000,1.000000,20.000000,5.000000,4504.000000,3194.670274,1383.759596,75.034652,7.446823,62.000000,797.000000,12.000000,960.000000,80.000000,439.000000,10005.000000,4.387806,113.000000,-,-,428433.000000,1.570966
2007, 金門縣,12037.000000,2.000000,12026.000000,1244.000000,4871.000000,94.000000,133.000000,61.000000,32.978082,0.417000,100.000000,99.950000,26.700000,252.000000,25.000000,9.920000,-,-,-,-,-,-,-,-,18858.000000,226.453289,123.331751,124.347207,0.534103,149.000000,389.000000,-,-,-,-,1904.000000,-,23.000000,-,-,209401.000000,2.650008
2007, 連江縣,3413.000000,1845.000000,1568.000000,3924.000000,2736.000000,1444.000000,68.000000,60.000000,9.350685,0.948000,100.000000,100.000000,23.760000,44.000000,-,-,-,-,-,-,-,-,-,-,399.000000,144.409722,80.451389,13.854167,0.104167,10.000000,42.000000,-,-,-,-,224.000000,-,-,-,-,27668.000000,2.804379
2008, 總計,4374154.000000,4137284.000000,236123.000000,691194.000000,2497985.000000,44466.000000,14794.000000,18128.000000,11951.240437,0.519700,99.990000,99.990000,32.830000,9943.000000,65.000000,0.650000,-,-,-,-,-,-,-,-,6443311.000000,396.950497,185.880299,178.043634,2.145373,18694.000000,42804.000000,2463.000000,262599.000000,106.617540,48078.000000,1093052.000000,4.398510,14972.000000,95.000000,0.634518,35985302.000000,1.564735
2008, 臺灣地區,4359814.000000,4135762.000000,223372.000000,686781.000000,2490379.000000,42730.000000,14585.000000,18014.000000,11912.060109,0.520100,99.990000,99.990000,32.860000,9732.000000,29.000000,0.300000,80.660000,4.870000,0.029000,0.004000,2.970000,62.000000,612.000000,10.130719,6427597.000000,397.832740,186.215036,178.513719,2.153936,18549.000000,42197.000000,2460.000000,262329.000000,106.637805,48078.000000,1092252.000000,4.401731,14966.000000,95.000000,0.634772,35747067.000000,1.560681
2008, 新北市,807262.000000,789561.000000,17701.000000,87807.000000,388550.000000,7290.000000,2052.000000,3546.000000,2205.633880,0.578000,100.000000,100.000000,30.100000,387.000000,5.000000,1.290000,66.360000,5.960000,0.029000,0.004000,1.910000,2.000000,28.000000,7.142857,121108.000000,1078.471165,433.966896,59.003198,8.910794,1506.000000,2820.000000,416.000000,46091.000000,110.795673,910.000000,42867.000000,2.122845,3489.000000,21.000000,0.601892,7594800.000000,1.990318
2008, 臺北市,401381.000000,401381.000000,-,77516.000000,387315.000000,926.000000,2986.000000,4457.000000,1096.669399,0.418000,100.000000,100.000000,44.670000,514.000000,1.000000,0.190000,68.040000,8.680000,0.025000,0.004000,2.310000,3.000000,48.000000,6.250000,3900.000000,3975.942578,2640.267815,14.348802,4.440770,745.000000,997.000000,35.000000,2102.000000,60.057143,4894.000000,169892.000000,2.880654,865.000000,3.000000,0.346821,6002505.000000,2.285714
2008, 桃園市,354258.000000,346293.000000,7965.000000,65776.000000,195319.000000,5073.000000,939.000000,1152.000000,967.918033,0.497000,100.000000,100.000000,31.480000,595.000000,1.000000,0.170000,75.880000,5.730000,0.029000,0.006000,0.820000,11.000000,32.000000,34.375000,187017.000000,866.161215,504.924018,153.172847,7.771792,2029.000000,3076.000000,534.000000,73099.000000,136.889513,2361.000000,39669.000000,5.951751,1350.000000,16.000000,1.185185,2764167.000000,1.419832
