"年度","縣市","歲入","歲出","經常收入","經常支出","經常收支賸餘","歲入來源別-稅課收入","歲入來源別-規費收入","歲入來源別-罰款及賠償收入","歲入來源別-補助及協助收入","歲入來源別-財產收入","歲入來源別-營業盈餘及事業收入","歲入來源別-工程受益費收入","歲入來源別-信託管理收入","歲入來源別-捐獻及贈與收入","歲入來源別-其他收入","歲入來源別結構比-稅課收入","歲入來源別結構比-規費及罰款收入","歲入來源別結構比-補助及協助收入","歲入來源別結構比-財產收入","歲入來源別結構比-營業盈餘及事業收入","歲入來源別結構比-其他收入","歲出政事別-一般政務支出","歲出政事別-經濟發展支出","歲出政事別-教育科學文化支出","歲出政事別-社會福利支出","歲出政事別-社區發展及環保支出","歲出政事別-退休撫卹支出","歲出政事別-警政支出","歲出政事別-債務支出","歲出政事別-協助及補助支出","歲出政事別-其他支出","歲出政事別結構比-一般政務支出","歲出政事別結構比-經濟發展支出","歲出政事別結構比-教育科學文化支出","歲出政事別結構比-社會福利支出","歲出政事別結構比-社區發展及環保支出","歲出政事別結構比-退休撫卹支出","歲出政事別結構比-警政支出","歲出政事別結構比-債務支出","歲出政事別結構比-協助及補助支出","歲出政事別結構比-其他支出","稅課收入-統籌分配稅收入","自籌財源","自籌財源比率","歲出財源-融資性收入","融資需求-歲入歲出差短","融資需求-債務之償還","補助及協助收入依存度","融資性收入依存度"
2006, 南投縣,16560.783000,18507.654000,16467.479000,14981.287000,1486.192000,5882.982000,189.851000,389.017000,9859.801000,110.877000,-,-,0.672000,2.268000,125.312000,35.520000,3.500000,59.540000,0.670000,-,0.770000,2063.555000,2899.473000,6440.768000,2030.195000,373.687000,2285.622000,2017.855000,231.851000,27.000000,137.644000,11.150000,15.670000,34.800000,10.970000,2.020000,12.350000,10.900000,1.250000,0.150000,0.740000,3065.833000,3635.148000,21.950000,4500.000000,1946.871000,3230.500000,53.274181,24.314265
2006, 雲林縣,20311.422000,21318.745000,19811.422000,16784.766000,3026.656000,8240.703000,227.638000,360.286000,10854.551000,501.417000,3.500000,-,-,18.950000,104.375000,40.570000,2.890000,53.440000,2.470000,0.020000,0.610000,1901.714000,4686.168000,6679.450000,2499.336000,118.151000,2667.292000,2166.191000,341.628000,83.000000,175.810000,8.920000,21.980000,31.340000,11.720000,0.550000,12.510000,10.160000,1.600000,0.390000,0.830000,4587.700000,4869.170000,23.970000,5988.208000,1007.323000,5701.248000,50.915525,28.088933
2006, 嘉義縣,19009.793000,20635.538000,18864.023000,14888.226000,3975.797000,8504.217000,189.619000,186.411000,9748.788000,186.477000,6.329000,-,0.174000,4.050000,183.723000,44.740000,1.980000,51.280000,0.980000,0.030000,0.990000,1911.459000,5327.228000,7561.240000,2769.564000,171.874000,449.609000,1872.704000,287.057000,153.073000,131.727000,9.260000,25.820000,36.640000,13.420000,0.830000,2.180000,9.080000,1.390000,0.740000,0.640000,6136.029000,3124.975000,16.440000,5331.916000,1625.745000,4785.916000,47.242713,25.838512
2006, 屏東縣,25490.007000,26993.303000,25449.232000,21946.098000,3503.134000,9604.802000,681.837000,451.127000,14124.752000,80.776000,128.203000,-,-,49.297000,369.210000,37.680000,4.450000,55.410000,0.320000,0.500000,1.640000,2623.070000,4385.810000,12089.439000,3180.197000,617.983000,722.502000,2677.516000,310.000000,186.000000,200.783000,9.720000,16.250000,44.780000,11.780000,2.290000,2.680000,9.920000,1.150000,0.690000,0.740000,5577.865000,5787.388000,22.710000,3627.858000,1503.296000,2746.554000,52.326875,13.439845
2006, 臺東縣,10416.029000,11317.025000,10403.759000,9090.305000,1313.454000,3383.176000,138.629000,195.527000,6611.183000,25.472000,2.500000,-,-,14.849000,44.689000,32.480000,3.210000,63.470000,0.250000,0.020000,0.570000,1337.880000,1986.629000,4355.125000,1346.443000,149.907000,436.068000,1473.368000,78.100000,-,153.499000,11.820000,17.550000,38.480000,11.900000,1.330000,3.850000,13.020000,0.690000,-,1.360000,2421.330000,1383.515000,13.280000,1825.000000,900.996000,950.000000,58.418029,16.126146
2006, 花蓮縣,14355.428000,15019.351000,14206.337000,11911.783000,2294.554000,4640.725000,273.781000,413.425000,8382.327000,196.262000,6.654000,-,3.809000,31.616000,406.827000,32.330000,4.790000,58.390000,1.370000,0.040000,3.080000,1708.348000,2856.487000,4498.473000,1743.467000,542.465000,1609.801000,1795.227000,144.562000,-,120.516000,11.380000,19.020000,29.950000,11.610000,3.610000,10.720000,11.950000,0.960000,-,0.800000,2711.534000,3261.566000,22.720000,5010.000000,663.923000,4250.000000,55.810181,33.356967
2006, 澎湖縣,6367.700000,6248.536000,5972.669000,5327.112000,645.556000,1550.754000,64.811000,42.293000,4054.328000,451.081000,12.000000,-,-,17.422000,175.008000,24.350000,1.690000,63.670000,7.080000,0.190000,3.020000,814.495000,823.887000,1629.972000,919.194000,174.473000,628.673000,1112.509000,20.456000,71.584000,53.288000,13.030000,13.190000,26.090000,14.710000,2.790000,10.060000,17.800000,0.330000,1.150000,0.850000,1317.261000,996.111000,15.640000,900.000000,-119.163000,-,64.884447,14.403374
2006, 基隆市,15310.266000,16133.656000,15063.394000,12169.538000,2893.855000,6127.943000,476.139000,399.416000,7194.235000,364.163000,200.735000,-,-,98.254000,449.378000,40.020000,5.720000,46.990000,2.380000,1.310000,3.580000,2439.933000,2892.984000,4545.496000,1931.844000,900.202000,1496.226000,1738.404000,75.872000,-,112.690000,15.120000,17.930000,28.170000,11.980000,5.580000,9.270000,10.780000,0.470000,-,0.700000,2674.415000,5441.615000,35.540000,1907.400000,823.389000,917.709000,44.591474,11.822491
2006, 新竹市,13181.438000,14623.586000,13137.380000,11842.529000,1294.851000,7454.265000,926.459000,440.155000,3907.119000,145.890000,-,1.047000,-,8.835000,297.664000,56.550000,10.370000,29.640000,1.100000,-,2.340000,1773.188000,2038.556000,4663.060000,1597.670000,1210.487000,1658.404000,1395.317000,136.002000,-,150.898000,12.130000,13.940000,31.880000,10.930000,8.280000,11.340000,9.540000,0.930000,-,1.030000,1860.704000,7413.614000,56.240000,4763.807000,1442.148000,3477.371000,26.717927,32.576189
2006, 嘉義市,9267.301000,9919.384000,9103.729000,7576.936000,1526.793000,4408.101000,338.673000,139.269000,3948.837000,227.594000,1.484000,-,-,1.535000,201.804000,47.570000,5.150000,42.610000,2.450000,0.020000,2.200000,1591.344000,1818.874000,2818.115000,716.516000,487.994000,1211.810000,1147.612000,41.452000,-,85.662000,16.040000,18.340000,28.410000,7.220000,4.920000,12.220000,11.570000,0.420000,-,0.860000,1398.607000,3919.856000,42.300000,1137.373000,652.082000,482.491000,39.809297,11.466166
2006, 金門縣,8985.899000,7733.102000,8774.789000,5521.348000,3253.440000,1853.044000,156.857000,48.825000,2644.368000,378.257000,470.000000,-,-,3400.408000,34.138000,20.620000,2.290000,29.430000,4.210000,5.230000,38.220000,886.688000,2719.716000,1687.374000,1019.498000,482.206000,336.610000,460.597000,-,102.719000,37.691000,11.460000,35.170000,21.820000,13.180000,6.240000,4.350000,5.960000,-,1.330000,0.490000,816.697000,5524.833000,61.480000,-,-1252.796000,-,34.195437,-
2006, 連江縣,2384.907000,2345.097000,2384.907000,1405.138000,979.768000,322.027000,20.100000,49.504000,1836.196000,13.718000,43.922000,-,-,87.000000,12.437000,13.500000,2.920000,76.990000,0.580000,1.840000,4.170000,432.078000,968.380000,458.093000,180.822000,127.899000,13.220000,119.429000,-,36.750000,8.422000,18.430000,41.290000,19.540000,7.710000,5.450000,0.560000,5.090000,-,1.570000,0.360000,193.519000,355.190000,14.900000,-,-39.810000,-,78.299362,-
2007, 總計,728676.168000,744335.089000,721162.311000,590685.078000,130477.233000,411205.328000,31870.096000,21495.704000,213018.652000,12468.378000,19416.516000,22.469000,230.336000,4794.311000,14154.373000,56.430000,7.320000,29.230000,1.710000,2.670000,2.640000,72809.301000,114556.990000,270792.644000,88575.762000,34824.605000,61266.873000,74517.531000,15209.687000,790.180000,10991.509000,9.780000,15.390000,36.380000,11.900000,4.680000,8.230000,10.010000,2.040000,0.110000,1.480000,177498.690000,338158.825000,46.410000,125423.021000,15658.921000,112243.767000,28.618650,16.850344
2007, 臺灣地區,716822.922000,733664.876000,709312.143000,583730.047000,125582.095000,408655.572000,31661.188000,21459.464000,208631.708000,12228.663000,18826.399000,22.469000,230.336000,1010.811000,14096.308000,57.010000,7.410000,29.100000,1.710000,2.630000,2.140000,71384.213000,110415.433000,268654.433000,87396.134000,34173.114000,60888.970000,73934.465000,15209.687000,664.196000,10944.226000,9.730000,15.050000,36.620000,11.910000,4.660000,8.300000,10.080000,2.070000,0.090000,1.490000,176077.831000,332113.382000,46.330000,125281.902000,16841.954000,112243.767000,28.436922,17.076176
2007, 新北市,73200.728000,75249.440000,73156.968000,63749.800000,9407.168000,40848.147000,3515.001000,3818.481000,17590.758000,410.164000,3720.868000,-,-,211.247000,3086.059000,55.800000,10.020000,24.030000,0.560000,5.080000,4.510000,6878.163000,5765.757000,30329.944000,7458.993000,5407.040000,8490.150000,8728.646000,973.652000,-,1217.092000,9.140000,7.660000,40.310000,9.910000,7.190000,11.280000,11.600000,1.290000,-,1.620000,11270.669000,44339.299000,60.570000,21500.000000,2048.712000,21500.000000,23.376597,28.571641
2007, 臺北市,161795.522000,138571.879000,160619.529000,115473.163000,45146.366000,125033.586000,11912.678000,5006.068000,4428.500000,3676.082000,10791.997000,-,217.921000,4.134000,724.553000,77.280000,10.460000,2.740000,2.270000,6.670000,0.580000,11270.929000,22065.317000,53319.186000,21683.122000,8367.476000,4289.177000,11021.528000,5413.247000,-,1141.893000,8.130000,15.920000,38.480000,15.650000,6.040000,3.100000,7.950000,3.910000,-,0.820000,57390.572000,99976.449000,61.790000,-,-23223.643000,13744.682000,3.195814,-
2007, 桃園市,36910.089000,42910.841000,36890.140000,36104.442000,785.697000,22022.007000,1325.288000,1655.307000,10413.972000,74.693000,1077.724000,-,-,55.434000,285.661000,59.660000,8.080000,28.210000,0.200000,2.920000,0.930000,4515.831000,3881.323000,20034.528000,3493.327000,1289.354000,3833.295000,4757.777000,500.000000,-,605.403000,10.530000,9.040000,46.690000,8.140000,3.010000,8.930000,11.090000,1.160000,-,1.410000,5359.963000,21136.154000,57.270000,7475.000000,6000.752000,7475.000000,24.268860,17.419840
2007, 臺中市,65913.619000,68305.952000,65074.400000,54110.111000,10964.288000,37256.656000,2047.680000,1896.754000,20176.827000,1404.706000,169.422000,-,-,175.754000,2785.818000,56.520000,5.990000,30.610000,2.130000,0.260000,4.490000,6424.900000,10932.998000,26310.040000,6069.806000,1976.075000,5480.194000,8009.830000,798.281000,-,2303.824000,9.410000,16.000000,38.520000,8.890000,2.890000,8.020000,11.730000,1.170000,-,3.370000,9401.842000,36334.950000,55.130000,15123.013000,2392.332000,8551.363000,29.538900,22.140110
2007, 臺南市,49373.826000,52899.511000,47994.641000,42028.724000,5965.916000,23951.279000,1601.100000,1014.742000,20326.052000,1534.097000,180.828000,-,-,28.421000,737.303000,48.510000,5.300000,41.170000,3.110000,0.360000,1.550000,5878.863000,8135.914000,17163.440000,4871.583000,1875.787000,7316.048000,5773.274000,1015.200000,126.060000,743.337000,11.110000,15.380000,32.440000,9.210000,3.550000,13.830000,10.910000,1.920000,0.240000,1.410000,8257.933000,20789.840000,42.110000,8178.500000,3525.685000,7970.266000,38.423894,15.460445
2007, 高雄市,94844.637000,102160.964000,94467.047000,81673.566000,12793.481000,59101.161000,6448.196000,2990.768000,20832.168000,732.317000,2105.202000,21.263000,10.990000,103.618000,2498.948000,62.310000,9.950000,21.970000,0.770000,2.220000,2.780000,8948.156000,14783.823000,34564.137000,14065.420000,7966.706000,8131.435000,9538.547000,2947.363000,13.000000,1202.373000,8.760000,14.470000,33.830000,13.770000,7.800000,7.960000,9.340000,2.880000,0.010000,1.180000,29735.646000,44276.821000,46.680000,18125.098000,7316.327000,7188.424000,20.391515,17.741706
2007, 宜蘭縣,14364.005000,16061.783000,14277.878000,12551.236000,1726.642000,5523.970000,342.273000,364.656000,7235.717000,103.399000,438.080000,-,-,1.348000,354.558000,38.460000,4.920000,50.370000,0.720000,3.050000,2.480000,1618.927000,2235.915000,5718.918000,1654.206000,685.927000,1880.656000,1655.081000,305.361000,16.000000,290.788000,10.080000,13.920000,35.610000,10.300000,4.270000,11.710000,10.300000,1.900000,0.100000,1.810000,2668.540000,4459.747000,31.050000,6698.561000,1697.777000,4460.961000,45.049276,41.704965
2007, 新竹縣,16076.674000,19982.846000,14184.254000,11433.452000,2750.802000,6419.889000,295.760000,356.493000,6568.414000,1943.876000,137.332000,-,-,-,354.906000,39.930000,4.060000,40.860000,12.090000,0.850000,2.210000,2856.277000,2107.171000,6351.096000,3545.223000,1039.727000,1897.263000,1383.652000,400.881000,-,401.552000,14.290000,10.540000,31.780000,17.740000,5.200000,9.500000,6.930000,2.010000,-,2.010000,2699.980000,6808.279000,42.350000,6150.000000,3906.172000,4728.000000,32.870263,30.776397
2007, 苗栗縣,16529.278000,18337.504000,16355.298000,13039.253000,3316.044000,7558.860000,230.376000,387.853000,7484.440000,194.339000,-,0.420000,-,63.510000,609.477000,45.730000,3.740000,45.280000,1.180000,-,4.070000,1790.930000,2720.570000,6480.587000,2009.318000,419.030000,2353.040000,1861.152000,350.000000,19.000000,333.872000,9.770000,14.840000,35.340000,10.960000,2.290000,12.830000,10.150000,1.900000,0.100000,1.820000,3834.515000,5210.322000,31.520000,4740.000000,1808.225000,3892.000000,40.814933,25.848665
2007, 彰化縣,28996.863000,30603.720000,28979.565000,25215.751000,3763.813000,13958.474000,369.617000,685.315000,13406.598000,55.530000,49.569000,-,0.593000,40.847000,430.317000,48.140000,3.640000,46.230000,0.190000,0.170000,1.630000,2548.189000,3946.897000,12095.910000,3197.686000,342.291000,3888.487000,3792.452000,304.751000,58.082000,428.969000,8.330000,12.900000,39.520000,10.450000,1.120000,12.710000,12.390000,0.990000,0.190000,1.400000,6561.447000,9028.816000,31.140000,2700.000000,1606.857000,2705.166000,43.807086,8.822457
2007, 南投縣,21598.040000,23187.012000,21561.920000,15026.166000,6535.754000,12224.238000,202.257000,555.203000,8489.557000,54.069000,0.100000,-,0.657000,1.253000,70.703000,56.600000,3.510000,39.310000,0.250000,0.000000,0.330000,3311.326000,6129.749000,6254.399000,2121.922000,330.122000,2323.732000,2046.743000,316.502000,23.000000,329.513000,14.280000,26.440000,26.970000,9.150000,1.420000,10.020000,8.830000,1.370000,0.100000,1.420000,9496.982000,3611.499000,16.720000,4105.500000,1588.972000,4105.500000,36.613415,17.706033
2007, 雲林縣,21728.947000,22109.893000,21511.818000,17030.652000,4481.165000,8710.365000,242.449000,460.716000,11904.940000,218.585000,4.550000,-,-,3.227000,184.112000,40.080000,3.240000,54.790000,1.010000,0.020000,0.860000,1984.576000,4986.043000,6780.922000,2541.173000,131.836000,2662.435000,2130.514000,420.069000,72.000000,400.319000,8.980000,22.550000,30.670000,11.490000,0.600000,12.040000,9.640000,1.900000,0.330000,1.800000,4606.817000,5217.188000,24.010000,5408.520000,380.946000,5408.519000,53.844403,24.461991
2007, 嘉義縣,20669.910000,22085.012000,20571.584000,15305.952000,5265.631000,7487.116000,222.258000,211.921000,12509.084000,137.320000,5.476000,-,0.174000,9.464000,87.094000,36.220000,2.100000,60.520000,0.660000,0.030000,0.470000,1792.310000,6654.143000,7579.925000,2902.998000,248.992000,449.966000,1845.006000,360.077000,128.983000,122.608000,8.120000,30.130000,34.320000,13.140000,1.130000,2.040000,8.350000,1.630000,0.580000,0.560000,5055.885000,3104.940000,15.020000,4326.729000,1415.101000,3696.729000,56.640603,19.591246
2007, 屏東縣,25716.293000,26898.902000,25522.245000,22146.439000,3375.806000,9974.815000,591.993000,510.744000,13791.841000,233.425000,-,-,-,136.192000,477.278000,38.790000,4.290000,53.630000,0.910000,-,2.380000,2380.777000,4089.573000,12226.099000,3203.969000,583.679000,732.808000,2740.507000,345.200000,150.000000,446.285000,8.850000,15.210000,45.450000,11.910000,2.170000,2.720000,10.190000,1.280000,0.560000,1.660000,6040.998000,5883.453000,22.880000,5658.350000,1182.609000,4647.474000,51.272877,21.035617
2007, 臺東縣,10711.598000,11354.972000,10698.762000,9328.862000,1369.899000,3816.322000,249.784000,190.630000,6366.450000,25.240000,2.500000,-,-,11.617000,49.053000,35.630000,4.110000,59.430000,0.240000,0.020000,0.570000,1264.424000,1628.549000,4536.707000,1519.996000,218.456000,451.856000,1465.542000,110.996000,-,158.441000,11.130000,14.340000,39.950000,13.390000,1.920000,3.980000,12.910000,0.980000,-,1.400000,2869.921000,1475.227000,13.780000,3075.000000,643.373000,3000.000000,56.067509,27.080648
2007, 花蓮縣,14772.972000,15640.670000,14481.278000,11800.115000,2681.162000,4747.102000,277.719000,399.632000,8547.499000,349.917000,106.361000,-,-,23.482000,321.257000,32.130000,4.590000,57.860000,2.370000,0.720000,2.330000,1724.447000,3231.518000,4708.993000,1750.112000,338.510000,1637.683000,1782.438000,202.691000,-,264.274000,11.030000,20.660000,30.100000,11.190000,2.160000,10.470000,11.400000,1.300000,-,1.690000,3086.600000,3138.872000,21.250000,5444.910000,867.697000,4700.000000,54.649187,34.812511
2007, 澎湖縣,6781.793000,6995.893000,6529.647000,5539.727000,989.919000,1753.085000,77.778000,28.774000,4483.073000,268.397000,20.000000,-,-,10.756000,139.927000,25.850000,1.570000,66.110000,3.960000,0.290000,2.220000,841.969000,1235.988000,1884.140000,959.678000,217.048000,616.395000,1103.981000,24.527000,58.069000,54.093000,12.040000,17.670000,26.930000,13.720000,3.100000,8.810000,15.780000,0.350000,0.830000,0.770000,1524.651000,774.068000,11.410000,200.000000,214.099000,-,64.081498,2.858820
2007, 基隆市,14101.808000,15072.331000,13732.388000,12356.027000,1376.361000,6204.956000,404.372000,393.294000,5913.602000,580.845000,14.999000,-,-,116.790000,472.947000,44.000000,5.660000,41.940000,4.120000,0.100000,4.180000,2201.118000,1979.199000,4489.685000,1923.548000,921.238000,1521.188000,1692.384000,137.259000,-,206.708000,14.600000,13.130000,29.790000,12.760000,6.110000,10.100000,11.230000,0.910000,-,1.370000,2815.159000,5373.045000,38.090000,1875.600000,970.523000,1140.433000,39.234820,12.443994
2007, 新竹市,13933.407000,15424.423000,13914.225000,12079.634000,1834.591000,7937.404000,995.322000,394.186000,4096.967000,145.069000,-,0.785000,-,7.464000,356.207000,56.970000,9.970000,29.400000,1.040000,-,2.620000,1645.007000,2487.706000,4738.418000,1683.097000,1360.327000,1684.847000,1447.555000,218.181000,-,159.281000,10.670000,16.130000,30.720000,10.920000,8.820000,10.920000,9.380000,1.410000,-,1.030000,1964.853000,7871.587000,56.500000,3110.385000,1491.016000,2946.812000,26.561558,20.165325
2007, 嘉義市,8802.903000,9811.320000,8788.547000,7736.964000,1051.582000,4126.130000,309.277000,137.918000,4065.239000,86.584000,1.385000,-,-,6.246000,70.121000,46.870000,5.080000,46.180000,0.980000,0.020000,0.870000,1507.084000,1417.270000,3087.347000,740.948000,453.482000,1248.304000,1157.847000,65.443000,-,133.591000,15.360000,14.450000,31.470000,7.550000,4.620000,12.720000,11.800000,0.670000,-,1.360000,1434.849000,3302.815000,37.520000,1386.736000,1008.417000,382.434000,41.434170,14.134041
2007, 金門縣,9242.248000,7918.095000,9239.169000,5385.141000,3854.028000,2115.198000,185.693000,30.359000,2375.117000,226.489000,556.000000,-,-,3700.000000,53.388000,22.890000,2.330000,25.700000,2.450000,6.020000,40.610000,983.965000,2928.692000,1646.598000,952.535000,469.281000,361.157000,449.414000,-,90.434000,36.015000,12.430000,36.990000,20.800000,12.020000,5.930000,4.560000,5.680000,-,1.140000,0.450000,1112.752000,5754.378000,62.260000,-,-1324.152000,-,29.996066,-
2007, 連江縣,2610.998000,2752.117000,2610.998000,1569.889000,1041.108000,434.557000,23.213000,5.880000,2011.827000,13.224000,34.117000,-,-,83.500000,4.676000,16.640000,1.110000,77.050000,0.510000,1.310000,3.380000,441.122000,1212.864000,491.612000,227.092000,182.209000,16.745000,133.651000,-,35.550000,11.267000,16.030000,44.070000,17.860000,8.250000,6.620000,0.610000,4.860000,-,1.290000,0.410000,308.106000,291.064000,11.150000,141.118000,141.118000,-,73.101071,5.127616
2008, 總計,779161.947000,807455.239000,772410.857000,609622.460000,162788.396000,393000.011000,30630.706000,19227.528000,292701.548000,13999.284000,9928.940000,8.846000,267.939000,4906.707000,14490.434000,50.440000,6.400000,37.570000,1.800000,1.270000,2.520000,76543.531000,141519.697000,282371.720000,95388.562000,42673.349000,63402.696000,77431.189000,17213.693000,832.195000,10078.603000,9.480000,17.530000,34.970000,11.810000,5.290000,7.850000,9.590000,2.130000,0.100000,1.250000,172134.638000,314325.761000,40.340000,137517.677000,28293.291000,118340.864000,36.249879,17.030997
2008, 臺灣地區,766549.640000,795546.091000,759805.246000,602332.166000,157473.080000,390340.191000,30386.703000,19165.090000,288027.778000,13662.267000,9520.952000,8.846000,267.939000,746.907000,14422.962000,50.920000,6.460000,37.580000,1.780000,1.240000,2.020000,74998.588000,136931.013000,279829.201000,94009.792000,42044.060000,62961.340000,76828.593000,17213.693000,710.413000,10019.396000,9.430000,17.210000,35.170000,11.820000,5.290000,7.910000,9.660000,2.160000,0.090000,1.260000,170619.442000,307902.420000,40.170000,137508.004000,28996.450000,118340.864000,36.205040,17.284731
2008, 新北市,91052.396000,96578.611000,90384.858000,69721.779000,20663.079000,60505.685000,3170.206000,3692.470000,19660.996000,1063.553000,295.844000,-,-,84.902000,2578.736000,66.450000,7.540000,21.590000,1.170000,0.330000,2.920000,8815.621000,17865.961000,32756.791000,8851.120000,7300.186000,8419.663000,9539.475000,1632.760000,-,1397.030000,9.120000,18.500000,33.920000,9.160000,7.560000,8.720000,9.880000,1.690000,-,1.450000,30993.822000,40397.578000,44.370000,34635.303000,5526.214000,34635.303000,20.357505,35.862291
2008, 臺北市,153864.929000,148199.803000,153398.780000,116215.593000,37183.187000,102443.338000,11761.107000,3956.257000,25416.351000,5181.157000,2987.740000,-,225.951000,0.832000,1892.193000,66.580000,10.210000,16.520000,3.370000,1.940000,1.380000,11337.225000,22272.481000,58615.039000,22705.595000,11766.376000,4378.246000,11791.855000,4446.744000,-,886.238000,7.650000,15.030000,39.550000,15.320000,7.940000,2.950000,7.960000,3.000000,-,0.600000,39566.496000,88882.081000,57.760000,3303.036000,-5665.126000,6600.000000,17.150057,2.228772
2008, 桃園市,44340.802000,45593.320000,44182.850000,36904.847000,7278.003000,22264.240000,1407.642000,1629.250000,14766.857000,225.989000,3571.445000,-,-,93.233000,382.144000,50.210000,6.850000,33.300000,0.510000,8.060000,1.070000,4866.418000,6063.881000,18617.051000,4344.922000,1432.314000,4001.371000,4958.843000,780.000000,-,528.518000,10.670000,13.300000,40.830000,9.530000,3.140000,8.780000,10.880000,1.710000,-,1.160000,6007.427000,23566.517000,53.150000,6250.000000,1252.517000,4750.000000,32.388203,13.708148
2008, 臺中市,74807.117000,75788.582000,73771.334000,56886.775000,16884.558000,36889.365000,2542.901000,1785.851000,28333.066000,1336.945000,1273.000000,-,-,122.755000,2523.231000,49.310000,5.790000,37.870000,1.790000,1.700000,3.540000,6610.338000,14191.522000,27664.320000,6648.343000,3032.586000,6947.169000,8527.072000,961.982000,-,1205.246000,8.720000,18.730000,36.500000,8.770000,4.000000,9.170000,11.250000,1.270000,-,1.590000,10638.916000,35835.134000,47.900000,13614.351000,981.465000,10094.122000,37.384346,17.963591
2008, 臺南市,55144.940000,58710.506000,54726.864000,42544.172000,12182.691000,24145.090000,1619.862000,1001.113000,27060.979000,769.600000,27.224000,-,-,13.056000,508.014000,43.780000,4.750000,49.070000,1.400000,0.050000,0.950000,6181.773000,11151.873000,17968.401000,5186.185000,2696.651000,7268.023000,5837.896000,1264.961000,129.115000,1025.624000,10.530000,19.000000,30.610000,8.830000,4.590000,12.380000,9.940000,2.150000,0.220000,1.750000,9551.308000,18532.653000,33.610000,8645.500000,3565.565000,7098.123000,46.092226,14.725644
2008, 高雄市,90495.440000,102060.699000,88752.461000,84886.335000,3866.125000,46674.341000,5697.531000,2183.816000,30967.453000,2130.252000,456.026000,7.833000,40.915000,84.835000,2252.435000,51.580000,8.710000,34.220000,2.350000,0.500000,2.640000,9134.624000,12861.162000,35127.496000,14389.468000,7300.881000,8486.950000,9695.567000,3918.119000,17.000000,1129.429000,8.950000,12.600000,34.420000,14.100000,7.150000,8.310000,9.500000,3.840000,0.020000,1.110000,19267.672000,40260.315000,44.490000,19964.653000,11565.259000,9447.666000,30.342192,19.561548
2008, 宜蘭縣,16699.639000,18252.268000,16696.183000,12951.661000,3744.521000,5558.575000,311.171000,386.733000,9828.335000,19.640000,347.199000,-,-,-,247.983000,33.290000,4.180000,58.850000,0.120000,2.080000,1.480000,1813.097000,3051.629000,6211.524000,1911.242000,1053.807000,1883.652000,1715.118000,271.510000,18.000000,322.684000,9.930000,16.720000,34.030000,10.470000,5.770000,10.320000,9.400000,1.490000,0.100000,1.770000,2975.947000,3895.356000,23.330000,5497.628000,1552.629000,3079.131000,53.847199,30.120246
2008, 新竹縣,17059.180000,20644.673000,15888.084000,11853.556000,4034.528000,6577.016000,287.745000,316.163000,8355.146000,1217.360000,50.881000,-,-,0.276000,254.591000,38.550000,3.540000,48.980000,7.140000,0.300000,1.490000,2730.153000,2084.244000,6470.054000,3694.842000,1388.117000,2009.503000,1430.732000,466.827000,-,370.199000,13.230000,10.100000,31.340000,17.900000,6.720000,9.730000,6.930000,2.260000,-,1.790000,3102.613000,5601.421000,32.830000,4390.000000,3585.493000,3200.000000,40.471196,21.264565
2008, 苗栗縣,20967.512000,23612.696000,20873.619000,13389.966000,7483.652000,7045.900000,291.639000,420.001000,12135.779000,110.047000,-,-,-,56.860000,907.284000,33.600000,3.390000,57.880000,0.530000,-,4.600000,2742.901000,5522.078000,7311.777000,2429.477000,750.054000,2132.434000,1923.609000,415.767000,35.000000,349.595000,11.610000,23.390000,30.970000,10.290000,3.170000,9.030000,8.150000,1.760000,0.150000,1.480000,3461.676000,5370.056000,25.610000,5957.000000,2645.183000,3967.000000,51.395144,25.227954
2008, 彰化縣,29517.363000,30020.452000,29469.759000,26176.559000,3293.199000,14105.885000,330.058000,622.570000,13788.157000,82.816000,56.275000,-,0.357000,55.679000,475.561000,47.790000,3.230000,46.710000,0.280000,0.190000,1.800000,2577.223000,2819.551000,11879.383000,3714.660000,423.667000,3900.612000,3847.006000,352.742000,63.072000,442.531000,8.590000,9.390000,39.570000,12.370000,1.410000,12.990000,12.820000,1.180000,0.210000,1.470000,7012.935000,8716.269000,29.530000,1000.000000,503.088000,2791.623000,45.929212,3.331062
2008, 南投縣,21956.753000,21718.885000,21898.378000,15723.269000,6175.108000,8847.176000,184.557000,501.552000,11953.618000,96.926000,192.848000,-,0.536000,3.768000,175.767000,40.300000,3.120000,54.440000,0.440000,0.880000,0.820000,2203.782000,5026.406000,6471.447000,2156.495000,546.916000,2439.506000,2139.840000,373.060000,33.000000,328.429000,10.150000,23.140000,29.800000,9.930000,2.520000,11.230000,9.850000,1.720000,0.150000,1.510000,6240.244000,3762.890000,17.140000,4000.000000,-237.868000,4789.750000,55.037899,18.417152
2008, 雲林縣,23352.004000,23447.872000,23307.232000,17698.614000,5608.618000,8941.400000,200.332000,437.759000,13602.295000,46.505000,5.250000,-,-,-,118.461000,38.290000,2.730000,58.250000,0.200000,0.020000,0.510000,1967.949000,5618.587000,6904.091000,2863.279000,297.137000,2659.790000,2168.584000,358.517000,77.000000,532.933000,8.390000,23.960000,29.450000,12.210000,1.270000,11.340000,9.250000,1.530000,0.330000,2.270000,5287.722000,4461.987000,19.110000,6512.672000,95.867000,5725.479000,58.010787,27.775109
