"年度","縣市","道路交通事故肇事總件數(A1+A2類)","每萬輛機動車肇事數","道路交通事故死傷人數(A1+A2類)","每十萬人道路交通事故死傷人數","每件交通事故死傷人數","每日交通事故發生件數","事故傷害死亡人數","事故傷害死亡率","火災發生次數","火災死亡人數","火災受傷人數","每萬戶火災發生次數","每萬人火災發生次數","每日火災發生次數","每次火災死傷人數","每百萬人火災死亡人數","每百萬人火災受傷人數","火災財物損失","平均每件火災財物損失","消防人員數","義消人員數","消防車輛數","消防栓總數","每十萬人消防人數","每十萬人義消人數","每萬人消防車輛數","每千戶消防栓數"
2009, 苗栗縣,3400.000000,63.320000,4338.000000,773.160000,1.280000,9.315068,230.000000,41.000000,35.000000,7.000000,6.000000,2.080000,0.620000,0.095890,0.371429,12.476151,10.693843,21695.000000,619.857143,288.000000,656.000000,54.000000,3724.000000,51.268905,116.779173,0.960000,21.892489
2009, 彰化縣,11358.000000,85.910000,15511.000000,1181.610000,1.370000,31.117808,454.000000,34.600000,116.000000,6.000000,18.000000,3.250000,0.880000,0.317808,0.206897,4.570729,13.712186,35665.000000,307.456897,468.000000,2711.000000,115.000000,6605.000000,35.658039,206.557574,0.880000,18.380869
2009, 南投縣,4286.000000,80.670000,5675.000000,1068.160000,1.320000,11.742466,232.000000,43.700000,185.000000,3.000000,17.000000,11.010000,3.480000,0.506849,0.108108,5.646650,31.997681,87814.000000,474.670270,373.000000,1254.000000,89.000000,2549.000000,70.268111,236.236493,1.680000,15.058426
2009, 雲林縣,4945.000000,69.510000,6616.000000,914.780000,1.340000,13.547945,355.000000,49.100000,81.000000,5.000000,7.000000,3.590000,1.120000,0.221918,0.148148,6.913387,9.678742,15030.000000,185.555556,352.000000,1071.000000,60.000000,5901.000000,48.699839,148.174794,0.830000,25.981745
2009, 嘉義縣,3184.000000,59.490000,4365.000000,796.210000,1.370000,8.723288,292.000000,53.300000,33.000000,4.000000,7.000000,1.910000,0.600000,0.090411,0.333333,7.296294,12.768515,10096.000000,305.939394,380.000000,1403.000000,55.000000,3226.000000,69.379021,256.154649,1.000000,18.507045
2009, 屏東縣,6999.000000,74.590000,9707.000000,1098.400000,1.390000,19.175342,408.000000,46.200000,61.000000,2.000000,3.000000,2.240000,0.690000,0.167123,0.081967,2.263112,3.394667,8715.000000,142.868852,478.000000,1739.000000,87.000000,4235.000000,54.155715,197.022569,0.990000,15.414293
2009, 臺東縣,2071.000000,85.710000,2838.000000,1222.360000,1.370000,5.673973,156.000000,67.200000,172.000000,2.000000,-,21.710000,7.410000,0.471233,0.011628,8.614266,-,1620.000000,9.418605,160.000000,771.000000,48.000000,2028.000000,68.818092,331.617182,2.060000,25.427554
2009, 花蓮縣,3714.000000,107.720000,4977.000000,1458.680000,1.340000,10.175342,198.000000,58.000000,28.000000,5.000000,-,2.350000,0.820000,0.076712,0.178571,14.654226,-,11160.000000,398.571429,223.000000,975.000000,48.000000,3455.000000,65.402799,285.953942,1.410000,28.811835
2009, 澎湖縣,620.000000,69.890000,941.000000,993.050000,1.520000,1.698630,32.000000,33.800000,41.000000,-,1.000000,12.690000,4.330000,0.112329,0.024390,-,10.553087,807.000000,19.682927,161.000000,282.000000,28.000000,788.000000,167.342272,293.108824,2.910000,23.782218
2009, 基隆市,2513.000000,90.700000,3345.000000,860.670000,1.330000,6.884932,108.000000,27.800000,51.000000,4.000000,2.000000,3.510000,1.310000,0.139726,0.117647,10.292037,5.146018,2683.000000,52.607843,216.000000,1045.000000,39.000000,1542.000000,55.624084,269.107259,1.000000,10.551815
2009, 新竹市,4575.000000,117.890000,6066.000000,1485.020000,1.330000,12.534247,81.000000,19.800000,50.000000,-,6.000000,3.670000,1.220000,0.136986,0.120000,-,14.688638,30668.000000,613.360000,219.000000,802.000000,38.000000,1406.000000,53.208678,194.855523,0.920000,10.151258
2009, 嘉義市,3541.000000,125.030000,4824.000000,1761.700000,1.360000,9.701370,74.000000,27.000000,31.000000,-,4.000000,3.300000,1.130000,0.084932,0.129032,-,14.607763,2515.000000,81.129032,209.000000,530.000000,35.000000,1616.000000,76.316087,193.528834,1.280000,17.098177
2009, 金門縣,372.000000,63.480000,497.000000,557.260000,1.340000,1.019178,35.000000,39.200000,19.000000,2.000000,-,6.160000,2.130000,0.052055,0.105263,22.424919,-,8100.000000,426.315789,72.000000,269.000000,23.000000,212.000000,76.756607,286.771212,2.450000,6.690230
2009, 連江縣,-,-,-,-,-,-,1.000000,10.200000,20.000000,-,1.000000,99.130000,20.330000,0.054795,0.050000,-,101.657009,925.000000,46.250000,28.000000,191.000000,10.000000,124.000000,282.286521,1925.597338,10.080000,60.340633
2010, 總計,219651.000000,101.940000,295811.000000,1278.300000,1.350000,601.783562,6669.000000,28.800000,2186.000000,83.000000,308.000000,2.780000,0.940000,5.989041,0.178866,3.586716,13.309740,1688107.000000,772.235590,12507.000000,33672.000000,2173.000000,134708.000000,53.997641,145.375275,0.940000,16.972104
2010, 臺灣地區,219258.000000,102.080000,295233.000000,1281.650000,1.350000,600.706849,6640.000000,28.800000,2162.000000,83.000000,308.000000,2.760000,0.940000,5.923288,0.180851,3.603145,13.370706,1686837.000000,780.220629,12409.000000,33213.000000,2141.000000,134368.000000,53.823898,144.061013,0.930000,17.003356
2010, 新北市,18192.000000,57.190000,25133.000000,646.840000,1.380000,49.841096,699.000000,18.000000,242.000000,14.000000,30.000000,1.740000,0.620000,0.663014,0.181818,3.603131,7.720994,311191.000000,1285.913223,1983.000000,3575.000000,257.000000,16069.000000,50.880505,91.728595,0.660000,11.434179
2010, 臺北市,18983.000000,104.480000,25176.000000,963.450000,1.330000,52.008219,359.000000,13.700000,236.000000,4.000000,13.000000,2.420000,0.900000,0.646575,0.072034,1.530749,4.974934,15618.000000,66.177966,1562.000000,1401.000000,260.000000,18438.000000,59.646277,53.498357,0.990000,18.752346
2010, 桃園市,18432.000000,107.020000,24028.000000,1207.180000,1.300000,50.498630,504.000000,25.300000,232.000000,12.000000,19.000000,3.500000,1.170000,0.635616,0.133621,6.028875,9.545719,50876.000000,219.293103,965.000000,1599.000000,166.000000,10247.000000,48.200354,79.867736,0.830000,15.215070
2010, 臺中市,43933.000000,170.450000,58614.000000,2218.470000,1.330000,120.364384,727.000000,27.500000,100.000000,14.000000,87.000000,1.180000,0.380000,0.273973,1.010000,5.298835,32.928477,83880.000000,838.800000,1038.000000,2494.000000,192.000000,15335.000000,39.193194,94.169389,0.720000,17.982195
2010, 臺南市,15540.000000,78.630000,21616.000000,1153.100000,1.390000,42.575342,617.000000,32.900000,146.000000,4.000000,27.000000,2.300000,0.780000,0.400000,0.212329,2.133789,14.403073,67814.000000,464.479452,887.000000,3966.000000,168.000000,12476.000000,47.337114,211.656137,0.900000,19.489730
2010, 高雄市,32847.000000,108.260000,44748.000000,1614.180000,1.360000,89.991781,777.000000,28.000000,131.000000,3.000000,20.000000,1.290000,0.470000,0.358904,0.175573,1.082179,7.214526,18575.000000,141.793893,1264.000000,4456.000000,242.000000,15234.000000,45.574464,160.664406,0.870000,14.898880
2010, 宜蘭縣,4997.000000,116.100000,6732.000000,1460.130000,1.350000,13.690411,202.000000,43.800000,56.000000,-,9.000000,3.660000,1.210000,0.153425,0.160714,-,19.520426,8913.000000,159.160714,207.000000,892.000000,48.000000,4693.000000,44.952507,193.708386,1.040000,30.469871
2010, 新竹縣,5328.000000,117.460000,6902.000000,1348.180000,1.300000,14.597260,196.000000,38.300000,73.000000,1.000000,9.000000,4.580000,1.430000,0.200000,0.136986,1.953321,17.579893,414898.000000,5683.534247,318.000000,765.000000,60.000000,3487.000000,61.986492,149.118447,1.170000,21.626550
2010, 苗栗縣,4053.000000,74.410000,5310.000000,945.920000,1.310000,11.104110,256.000000,45.600000,30.000000,1.000000,6.000000,1.750000,0.530000,0.082192,0.233333,1.781401,10.688405,76405.000000,2546.833333,346.000000,656.000000,64.000000,3906.000000,61.679098,116.940717,1.140000,22.613982
2010, 彰化縣,12415.000000,92.590000,16813.000000,1283.560000,1.350000,34.013699,438.000000,33.400000,127.000000,7.000000,20.000000,3.510000,0.970000,0.347945,0.212598,5.344015,15.268615,55023.000000,433.251969,482.000000,2704.000000,113.000000,6669.000000,36.870279,206.840737,0.860000,18.350467
2010, 南投縣,4637.000000,86.090000,6077.000000,1149.520000,1.310000,12.704110,214.000000,40.500000,159.000000,2.000000,2.000000,9.350000,3.010000,0.435616,0.025157,3.783168,3.783168,46515.000000,292.547170,379.000000,1223.000000,92.000000,2601.000000,71.986036,232.292670,1.750000,15.237883
2010, 雲林縣,5845.000000,81.090000,7667.000000,1064.530000,1.310000,16.013699,329.000000,45.700000,82.000000,5.000000,15.000000,3.590000,1.140000,0.224658,0.243902,6.942285,20.826854,170094.000000,2074.317073,363.000000,1041.000000,60.000000,6035.000000,50.581548,145.056176,0.840000,26.276946
2010, 嘉義縣,3681.000000,67.810000,5026.000000,921.390000,1.370000,10.084932,260.000000,47.700000,39.000000,5.000000,8.000000,2.220000,0.710000,0.106849,0.333333,9.166205,14.665928,311320.000000,7982.564103,390.000000,1398.000000,58.000000,3273.000000,71.790416,257.341030,1.070000,18.554632
2010, 屏東縣,9929.000000,104.300000,13625.000000,1551.690000,1.370000,27.202740,385.000000,43.800000,74.000000,4.000000,4.000000,2.680000,0.840000,0.202740,0.108108,4.555422,4.555422,4481.000000,60.554054,538.000000,1732.000000,91.000000,4441.000000,61.590665,198.280728,1.040000,16.038918
2010, 臺東縣,2206.000000,89.990000,3041.000000,1313.120000,1.380000,6.043836,175.000000,75.600000,179.000000,2.000000,13.000000,22.350000,7.730000,0.490411,0.083799,8.636138,56.134896,1760.000000,9.832402,176.000000,806.000000,41.000000,2019.000000,76.298483,349.412372,1.780000,25.108505
2010, 花蓮縣,3826.000000,109.600000,5111.000000,1503.750000,1.340000,10.482192,212.000000,62.400000,23.000000,-,9.000000,1.910000,0.680000,0.063014,0.391304,-,26.479584,8441.000000,367.000000,227.000000,1306.000000,46.000000,3503.000000,67.000192,385.472469,1.360000,28.973640
2010, 澎湖縣,716.000000,78.460000,1036.000000,1072.860000,1.450000,1.961644,34.000000,35.200000,40.000000,-,1.000000,11.880000,4.140000,0.109589,0.025000,-,10.355826,4233.000000,105.825000,161.000000,286.000000,28.000000,815.000000,166.119813,295.094822,2.890000,23.831106
2010, 基隆市,2376.000000,84.940000,3230.000000,836.290000,1.360000,6.509589,98.000000,25.400000,55.000000,1.000000,9.000000,3.750000,1.420000,0.150685,0.181818,2.589148,23.302328,3127.000000,56.854545,226.000000,1058.000000,34.000000,1556.000000,58.833636,275.424722,0.890000,10.571586
2010, 新竹市,5715.000000,144.690000,7705.000000,1863.520000,1.350000,15.657534,77.000000,18.600000,55.000000,4.000000,4.000000,3.920000,1.330000,0.150685,0.145455,9.674326,9.674326,4941.000000,89.836364,218.000000,806.000000,38.000000,1454.000000,52.486614,194.056011,0.910000,10.235328
2010, 嘉義市,3305.000000,115.490000,4471.000000,1636.980000,1.350000,9.054795,81.000000,29.700000,39.000000,-,3.000000,4.110000,1.430000,0.106849,0.076923,-,10.983962,2356.000000,60.410256,212.000000,525.000000,35.000000,1622.000000,77.829583,192.738353,1.280000,17.046410
2010, 金門縣,393.000000,62.910000,578.000000,604.710000,1.470000,1.076712,26.000000,27.200000,10.000000,-,-,3.120000,1.050000,0.027397,-,-,-,1220.000000,122.000000,71.000000,268.000000,23.000000,216.000000,72.922230,275.255741,2.360000,6.652090
2010, 連江縣,-,-,-,-,-,-,3.000000,30.200000,14.000000,-,-,67.180000,14.100000,0.038356,-,-,-,50.000000,3.571429,27.000000,191.000000,9.000000,124.000000,271.520515,1920.756235,9.050000,58.684335
2011, 總計,235776.000000,107.300000,317318.000000,1368.130000,1.350000,645.961644,6726.000000,28.999482,1772.000000,97.000000,288.000000,2.220000,0.760000,4.854795,0.217269,4.182203,12.417263,553335.000000,312.265801,13250.000000,32116.000000,2191.000000,137661.000000,57.050808,138.282548,0.940000,17.084274
2011, 臺灣地區,235282.000000,107.430000,316639.000000,1371.750000,1.350000,644.608219,6697.000000,29.012858,1753.000000,97.000000,287.000000,2.200000,0.760000,4.802740,0.219053,4.202251,12.433463,551485.000000,314.594980,13149.000000,31666.000000,2153.000000,137291.000000,56.895175,137.017461,0.930000,17.114846
2011, 新北市,19068.000000,58.720000,26113.000000,668.380000,1.370000,52.241096,735.000000,18.800000,157.000000,17.000000,47.000000,1.110000,0.400000,0.430137,0.407643,4.351266,12.029970,178633.000000,1137.789809,2077.000000,3627.000000,261.000000,16406.000000,53.032707,92.609355,0.670000,11.458376
2011, 臺北市,20046.000000,109.380000,26641.000000,1011.090000,1.330000,54.920548,402.000000,15.300000,177.000000,1.000000,15.000000,1.790000,0.670000,0.484932,0.090395,0.379525,5.692880,10849.000000,61.293785,1644.000000,1332.000000,261.000000,18765.000000,62.015083,50.245797,0.980000,18.767271
2011, 桃園市,22713.000000,128.330000,29701.000000,1479.370000,1.310000,62.227397,485.000000,24.200000,138.000000,11.000000,32.000000,2.030000,0.690000,0.378082,0.311594,5.478954,15.938775,26247.000000,190.195652,1015.000000,1591.000000,163.000000,10621.000000,50.414617,79.024291,0.810000,15.476348
2011, 臺中市,47840.000000,180.890000,63990.000000,2408.890000,1.340000,131.068493,726.000000,27.300000,92.000000,28.000000,48.000000,1.070000,0.350000,0.252055,0.826087,10.540555,18.069524,62413.000000,678.402174,1091.000000,1605.000000,194.000000,15589.000000,40.947397,60.238839,0.730000,17.962699
2011, 臺南市,15924.000000,78.890000,22040.000000,1175.230000,1.380000,43.627397,619.000000,33.000000,99.000000,7.000000,41.000000,1.540000,0.530000,0.271233,0.484848,3.732583,21.862271,35805.000000,361.666667,919.000000,3694.000000,174.000000,12617.000000,48.962152,196.807604,0.930000,19.462179
2011, 高雄市,34861.000000,112.870000,47034.000000,1695.540000,1.350000,95.509589,798.000000,28.800000,112.000000,1.000000,23.000000,1.090000,0.400000,0.306849,0.214286,0.360493,8.291346,5720.000000,51.071429,1480.000000,3533.000000,221.000000,15783.000000,53.343521,127.339636,0.800000,15.249099
2011, 宜蘭縣,5379.000000,123.390000,7200.000000,1565.990000,1.340000,14.736986,208.000000,45.200000,55.000000,4.000000,2.000000,3.540000,1.200000,0.150685,0.109091,8.699936,4.349968,8475.000000,154.090909,206.000000,891.000000,51.000000,4772.000000,44.874211,194.091853,1.110000,30.520095
2011, 新竹縣,6036.000000,129.210000,7820.000000,1517.480000,1.300000,16.536986,192.000000,37.300000,75.000000,4.000000,8.000000,4.590000,1.460000,0.205479,0.160000,7.762047,15.524093,17669.000000,235.586667,335.000000,895.000000,64.000000,3659.000000,64.716667,172.899751,1.240000,22.109429
2011, 苗栗縣,4593.000000,82.660000,5931.000000,1056.300000,1.290000,12.583562,284.000000,50.600000,29.000000,3.000000,2.000000,1.670000,0.520000,0.079452,0.172414,5.342936,3.561958,8383.000000,289.068966,365.000000,641.000000,66.000000,3971.000000,64.945464,114.054910,1.170000,22.651949
2011, 彰化縣,12318.000000,90.220000,16831.000000,1289.570000,1.370000,33.747945,428.000000,32.800000,93.000000,3.000000,12.000000,2.540000,0.710000,0.254795,0.161290,2.298564,9.194257,35104.000000,377.462366,490.000000,2652.000000,117.000000,6714.000000,37.604400,203.524223,0.900000,18.254437
2011, 南投縣,4945.000000,90.310000,6589.000000,1255.890000,1.330000,13.547945,244.000000,46.500000,158.000000,3.000000,3.000000,9.210000,3.010000,0.432877,0.037975,5.718109,5.718109,27487.000000,173.968354,380.000000,1197.000000,92.000000,2666.000000,72.684566,228.956384,1.760000,15.476425
2011, 雲林縣,6229.000000,84.990000,8204.000000,1146.440000,1.320000,17.065753,340.000000,47.500000,120.000000,1.000000,9.000000,5.200000,1.680000,0.328767,0.083333,1.397420,12.576779,65237.000000,543.641667,366.000000,1052.000000,61.000000,6091.000000,51.292400,147.430615,0.850000,26.300336
2011, 嘉義縣,4249.000000,77.220000,5859.000000,1083.810000,1.380000,11.641096,218.000000,40.300000,24.000000,4.000000,6.000000,1.350000,0.440000,0.065753,0.416667,7.399255,11.098882,6655.000000,277.291667,391.000000,2005.000000,57.000000,3316.000000,72.684416,372.716761,1.060000,18.639057
2011, 屏東縣,10391.000000,107.130000,14482.000000,1666.480000,1.390000,28.468493,370.000000,42.600000,59.000000,1.000000,8.000000,2.120000,0.680000,0.161644,0.152542,1.150723,9.205783,7530.000000,127.627119,558.000000,1736.000000,96.000000,4713.000000,64.543815,200.802981,1.110000,16.910475
2011, 臺東縣,2127.000000,85.210000,2938.000000,1280.280000,1.380000,5.827397,153.000000,66.700000,151.000000,-,9.000000,18.730000,6.580000,0.413699,0.059603,-,39.218848,1660.000000,10.993377,284.000000,794.000000,41.000000,2084.000000,124.403171,347.803233,1.800000,25.779317
2011, 花蓮縣,4156.000000,117.260000,5505.000000,1629.560000,1.320000,11.386301,199.000000,58.900000,24.000000,2.000000,2.000000,1.980000,0.710000,0.065753,0.166667,5.920286,5.920286,24615.000000,1025.625000,234.000000,1373.000000,49.000000,3551.000000,69.469597,407.614343,1.450000,29.146455
2011, 澎湖縣,882.000000,94.020000,1291.000000,1330.410000,1.460000,2.416438,29.000000,29.900000,35.000000,1.000000,2.000000,10.110000,3.610000,0.095890,0.085714,10.305294,20.610589,815.000000,23.285714,157.000000,265.000000,29.000000,828.000000,161.594121,272.754408,2.980000,23.636208
2011, 基隆市,2503.000000,88.360000,3436.000000,899.400000,1.370000,6.857534,93.000000,24.300000,48.000000,3.000000,8.000000,3.250000,1.260000,0.131507,0.229167,7.852776,20.940736,3877.000000,80.770833,240.000000,1022.000000,36.000000,1570.000000,63.170030,268.999045,0.950000,10.610187
2011, 新竹市,5198.000000,128.830000,7076.000000,1694.050000,1.360000,14.241096,104.000000,24.900000,54.000000,-,1.000000,3.760000,1.290000,0.147945,0.018519,-,2.394074,5222.000000,96.703704,233.000000,763.000000,37.000000,1457.000000,55.469323,181.644177,0.880000,10.012576
2011, 嘉義市,3286.000000,113.580000,4465.000000,1641.800000,1.360000,9.002740,70.000000,25.700000,25.000000,-,-,2.620000,0.920000,0.068493,-,-,-,6449.000000,257.960000,214.000000,517.000000,35.000000,1628.000000,78.813815,190.405339,1.290000,16.950741
2011, 金門縣,490.000000,73.840000,674.000000,669.820000,1.380000,1.342466,27.000000,26.800000,7.000000,-,1.000000,2.110000,0.700000,0.019178,0.142857,-,9.938036,1850.000000,264.285714,69.000000,261.000000,26.000000,233.000000,66.420877,251.244188,2.500000,6.890229
2011, 連江縣,4.000000,5.570000,5.000000,49.880000,1.250000,0.010959,2.000000,20.000000,12.000000,-,-,55.700000,11.970000,0.032877,-,-,-,-,-,32.000000,189.000000,12.000000,137.000000,316.643578,1870.176133,11.870000,62.386157
2012, 總計,249465.000000,111.940000,336122.000000,1444.420000,1.350000,681.598361,6873.000000,29.500000,1574.000000,142.000000,286.000000,1.940000,0.680000,4.300546,0.271919,6.102181,12.290309,694409.000000,441.174714,13366.000000,33252.000000,2307.000000,140061.000000,57.325879,142.615602,0.990000,17.108919
2012, 臺灣地區,248953.000000,112.100000,335432.000000,1448.880000,1.350000,680.199454,6847.000000,29.400000,1559.000000,142.000000,284.000000,1.930000,0.670000,4.259563,0.273252,6.133601,12.267203,689786.000000,442.454137,13264.000000,32799.000000,2272.000000,139679.000000,57.193612,141.427420,0.980000,17.141178
2012, 新北市,21741.000000,65.940000,29465.000000,750.150000,1.360000,59.401639,782.000000,19.900000,120.000000,15.000000,15.000000,0.830000,0.310000,0.327869,0.250000,3.818856,3.818856,169262.000000,1410.516667,2087.000000,4750.000000,278.000000,16622.000000,52.978888,120.579645,0.710000,11.398266
2012, 臺北市,19192.000000,103.680000,25476.000000,956.990000,1.330000,52.437158,430.000000,16.200000,137.000000,14.000000,9.000000,1.360000,0.510000,0.374317,0.167883,5.259012,3.380793,59508.000000,434.364964,1625.000000,1344.000000,260.000000,18936.000000,60.787977,50.276333,0.970000,18.618316
2012, 桃園市,23954.000000,132.050000,31318.000000,1549.070000,1.310000,65.448087,473.000000,23.400000,117.000000,15.000000,19.000000,1.690000,0.580000,0.319672,0.290598,7.419377,9.397878,28277.000000,241.683761,1022.000000,1656.000000,165.000000,10862.000000,50.340835,81.569885,0.810000,15.476749
2012, 臺中市,48611.000000,179.670000,64788.000000,2422.300000,1.330000,132.816940,722.000000,27.000000,104.000000,21.000000,27.000000,1.190000,0.390000,0.284153,0.461538,7.851514,10.094803,41959.000000,403.451923,1159.000000,1556.000000,205.000000,15779.000000,43.167456,57.953892,0.760000,17.863653
2012, 臺南市,17898.000000,87.420000,24644.000000,1311.340000,1.380000,48.901639,625.000000,33.300000,114.000000,23.000000,81.000000,1.750000,0.610000,0.311475,0.912281,12.238583,43.101097,44112.000000,386.947368,941.000000,3794.000000,192.000000,12691.000000,50.009433,201.632083,1.020000,19.334189
2012, 高雄市,43720.000000,140.270000,60058.000000,2163.030000,1.370000,119.453552,871.000000,31.400000,90.000000,4.000000,18.000000,0.860000,0.320000,0.245902,0.244444,1.440629,6.482832,6181.000000,68.677778,1506.000000,3530.000000,237.000000,16166.000000,54.198806,127.039698,0.850000,15.446384
2012, 宜蘭縣,5564.000000,126.280000,7550.000000,1645.500000,1.360000,15.202186,195.000000,42.500000,53.000000,1.000000,10.000000,3.360000,1.160000,0.144809,0.207547,2.179466,21.794659,15839.000000,298.849057,214.000000,906.000000,53.000000,4879.000000,46.664268,197.559939,1.160000,30.679553
2012, 新竹縣,5540.000000,115.510000,7118.000000,1366.700000,1.280000,15.136612,182.000000,34.900000,68.000000,-,5.000000,4.050000,1.310000,0.185792,0.073529,-,9.600301,12472.000000,183.411765,336.000000,711.000000,65.000000,3740.000000,64.122994,135.688836,1.240000,21.938572
2012, 苗栗縣,4379.000000,77.710000,5743.000000,1020.080000,1.310000,11.964481,266.000000,47.200000,37.000000,2.000000,14.000000,2.090000,0.660000,0.101093,0.432432,3.552442,24.867094,20795.000000,562.027027,368.000000,667.000000,68.000000,4007.000000,65.251004,118.267444,1.210000,22.460259
2012, 彰化縣,12009.000000,87.070000,16291.000000,1251.750000,1.360000,32.811475,491.000000,37.700000,114.000000,8.000000,38.000000,3.080000,0.880000,0.311475,0.403509,6.146973,29.198123,44418.000000,389.631579,491.000000,2652.000000,117.000000,6766.000000,37.773066,204.020716,0.900000,18.173370
2012, 南投縣,5245.000000,94.640000,6947.000000,1332.120000,1.320000,14.330601,227.000000,43.500000,139.000000,7.000000,5.000000,8.020000,2.670000,0.379781,0.086331,13.422780,9.587700,19744.000000,142.043165,378.000000,1197.000000,93.000000,2689.000000,72.664919,230.105576,1.790000,15.418755
2012, 雲林縣,6494.000000,87.870000,8475.000000,1189.850000,1.310000,17.743169,341.000000,47.900000,148.000000,5.000000,11.000000,6.340000,2.080000,0.404372,0.108108,7.019775,15.443506,65263.000000,440.966216,367.000000,1064.000000,72.000000,6297.000000,51.618094,149.650277,1.010000,26.795631
2012, 嘉義縣,4636.000000,83.450000,6333.000000,1181.900000,1.370000,12.666667,258.000000,48.100000,28.000000,6.000000,4.000000,1.570000,0.520000,0.076503,0.357143,11.197529,7.465019,9790.000000,349.642857,383.000000,1992.000000,59.000000,3343.000000,71.760070,373.227311,1.110000,18.605713
2012, 屏東縣,9770.000000,100.330000,13605.000000,1579.250000,1.390000,26.693989,386.000000,44.800000,57.000000,4.000000,7.000000,2.040000,0.660000,0.155738,0.192982,4.643145,8.125504,7110.000000,124.736842,557.000000,1802.000000,113.000000,5280.000000,64.885065,209.915416,1.320000,18.794450
2012, 臺東縣,2344.000000,94.030000,3154.000000,1387.770000,1.350000,6.404372,130.000000,57.200000,39.000000,2.000000,5.000000,4.810000,1.720000,0.106557,0.179487,8.800067,22.000167,6369.000000,163.307692,286.000000,716.000000,52.000000,2068.000000,126.407722,316.461291,2.300000,25.423520
2012, 花蓮縣,4029.000000,113.000000,5402.000000,1607.670000,1.340000,11.008197,186.000000,55.400000,25.000000,1.000000,-,2.050000,0.740000,0.068306,0.040000,2.976066,-,6458.000000,258.320000,226.000000,1384.000000,53.000000,3548.000000,67.424446,412.900146,1.580000,28.927608
2012, 澎湖縣,874.000000,90.160000,1290.000000,1316.330000,1.480000,2.387978,30.000000,30.600000,28.000000,-,5.000000,7.860000,2.860000,0.076503,0.178571,-,51.020408,2132.000000,76.142857,158.000000,264.000000,29.000000,851.000000,159.849458,267.090234,2.930000,23.527135
2012, 基隆市,2490.000000,87.060000,3403.000000,898.980000,1.370000,6.803279,112.000000,29.600000,41.000000,5.000000,-,2.760000,1.080000,0.112022,0.121951,13.208644,-,1849.000000,45.097561,234.000000,1064.000000,37.000000,1574.000000,62.043786,282.113625,0.980000,10.577602
2012, 新竹市,4759.000000,116.040000,6484.000000,1534.450000,1.360000,13.002732,80.000000,18.900000,37.000000,6.000000,4.000000,2.510000,0.880000,0.101093,0.270270,14.199117,9.466078,3237.000000,87.486486,229.000000,766.000000,37.000000,1469.000000,53.873353,180.205189,0.870000,9.855356
2012, 嘉義市,3220.000000,110.410000,4401.000000,1621.750000,1.370000,8.797814,60.000000,22.100000,23.000000,1.000000,-,2.380000,0.850000,0.062842,0.043478,3.684965,-,7193.000000,312.739130,211.000000,512.000000,36.000000,1636.000000,77.796623,188.776639,1.330000,16.862850
2012, 金門縣,512.000000,71.970000,690.000000,635.960000,1.350000,1.398907,22.000000,20.300000,14.000000,-,1.000000,4.050000,1.290000,0.038251,0.071429,-,9.216845,4623.000000,330.214286,70.000000,262.000000,23.000000,245.000000,61.886112,231.630876,2.030000,6.925991
2012, 連江縣,-,-,-,-,-,-,4.000000,37.400000,1.000000,-,1.000000,4.430000,0.930000,0.002732,1.000000,-,93.388121,-,-,32.000000,191.000000,12.000000,137.000000,282.935455,1688.770999,10.610000,59.102675
2013, 總計,278388.000000,126.800000,375496.000000,1608.490000,1.350000,762.706849,6619.000000,28.400000,1451.000000,92.000000,189.000000,1.760000,0.620000,3.975342,0.193660,3.940942,8.096067,533121.000000,367.416265,13285.000000,35017.000000,2336.000000,141384.000000,56.837831,149.814852,1.000000,17.062462
2013, 臺灣地區,277878.000000,127.050000,374813.000000,1614.460000,1.350000,761.309589,6587.000000,28.400000,1435.000000,92.000000,186.000000,1.750000,0.620000,3.931507,0.193728,3.962781,8.011709,530560.000000,369.728223,13181.000000,34565.000000,2296.000000,140992.000000,56.715308,148.726547,0.990000,17.095578
2013, 新北市,27428.000000,83.850000,36914.000000,935.210000,1.350000,75.145205,679.000000,17.200000,113.000000,8.000000,8.000000,0.770000,0.290000,0.309589,0.141593,2.026796,2.026796,49891.000000,441.513274,2098.000000,5312.000000,272.000000,16816.000000,53.047729,134.313410,0.690000,11.378638
2013, 臺北市,19687.000000,107.600000,26337.000000,982.770000,1.340000,53.936986,406.000000,15.100000,142.000000,10.000000,10.000000,1.390000,0.530000,0.389041,0.140845,3.731523,3.731523,13958.000000,98.295775,1577.000000,1357.000000,257.000000,19093.000000,58.700562,50.511518,0.960000,18.595786
2013, 桃園市,26660.000000,146.290000,35210.000000,1728.440000,1.320000,73.041096,506.000000,24.800000,120.000000,7.000000,9.000000,1.690000,0.590000,0.328767,0.133333,3.436271,4.418063,34113.000000,284.275000,1024.000000,1722.000000,162.000000,10995.000000,50.097284,84.245627,0.790000,15.343673
2013, 臺中市,53969.000000,200.050000,72535.000000,2693.190000,1.340000,147.860274,731.000000,27.100000,84.000000,10.000000,15.000000,0.940000,0.310000,0.230137,0.297619,3.712949,5.569423,64042.000000,762.404762,1178.000000,2186.000000,210.000000,16143.000000,43.602806,80.913186,0.780000,17.992824
